Timestamp,Palkansaaja vai laskuttaja,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2022 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen? (muut vastaukset),Vapaa sana,Palaute,Vastauskieli,Vastaustunniste,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2023-09-04 10:41:03.493,Palkansaaja,Ei,31-35,nainen,8.0,Kauppatieteen maisteri,10.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Sales director,5000.0,10000,"Peruspalkka, jonka päälle tulee osakkuuden mukainen osuus osinkoina",Kyllä,,,,fi,da464abc9cc7e6df,Sales director,833.3333333333334,833.3333333333334
2023-09-04 10:41:19.560,Palkansaaja,Ei,36-40,mies,15.0,diplomi-insinööri,4.0,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Backend developer,4500.0,56250,"Palkka, bonus, osakkeet",Ei,,,Yrityksen koko olisi kiinnostava tieto myös,fi,4c7082202890d644,Backend developer,4687.5,4687.5
2023-09-04 10:41:41.193,Laskuttaja,Ei,46-50,mies,15.0,KTM,,15.0,Full stack,88.0,150000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,17a297701a0d67f7,,,
2023-09-04 10:44:30.662,Laskuttaja,palkansaaja → laskuttaja,26-30,mies,3.0,KTM,,0.2,"Data science, data engineering",95.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,1298d8783d8fb920,,,
2023-09-04 10:44:36.913,Palkansaaja,Ei,36-40,mies,13.0,,5.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Full-stack developer,6300.0,79000,,Kyllä,,,,fi,bcca829df7c75211,*Full-stack Developer,6583.333333333333,6583.333333333333
2023-09-04 10:46:26.959,Palkansaaja,Ei,36-40,mies,10.0,Software Engineer,1000.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.6,Director of Software Engineering,7000.0,94500,,Kyllä,,,,fi,f30f41a4794a1bd2,Director of Software Engineering,7875.0,7875.0
2023-09-04 10:47:25.943,Laskuttaja,Ei,31-35,mies,8.0,AMK kulttuurialalta,23.0,1.5,"Devausta, full stack mutta fokus bäkkärissä.",104.0,120000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,Minulla on useampi firma jota laskutan tällä hetkellä. Uudemmissa korkeampi hinta kuin vanhassa projektissa joka loppuu tämän syksyn aikana.,,fi,478f7a9007c2b574,,,
2023-09-04 10:50:47.018,Palkansaaja,Ei,41-45,mies,23.0,korkeakoulu,0.0,,,,,,,,PK-seutu,,1.0,0.25,Järjestelmäarkkitehti,6600.0,85000,,Kyllä,,,,fi,01cc4a73341667a0,Järjestelmäarkkitehti,7083.333333333333,7083.333333333333
2023-09-04 10:51:04.749,Palkansaaja,Ei,36-40,mies,15.0,Maisteri,5.0,,,,,,,,Piilaakso,"Tuotetalossa, jonka core-bisnes on softa",0.9,0.0,Tutkimuspäällikkö,11000.0,145000,pohjapalkka + vuosibonus + optiot + rsu:t + yksityinen eläkevakuutus,Muu,"Kompensaatio kilpailijoihin kilpailukykyinen, mutta inflaatiotarkistuksia ei ole vielä implementoitu täysimääräisesti. Myös firman sisällä eurooppalaisen etäduunarin liksa on halvemmasta päästä.",,,fi,fdfe86aedf88c320,Tutkimuspäällikkö,12083.333333333334,13425.925925925927
2023-09-04 10:51:19.096,Palkansaaja,Ei,36-40,mies,6.0,Tietojenkäsittelytieteiden dropout ennen kandia,0.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.0,Full-stack web developer,7000.0,90000,Takuupalkka + laskutusbonus,Kyllä,,,,fi,6c484ae4a3aad2dd,*Full-stack Developer,7500.0,7500.0
2023-09-04 10:55:21.733,Palkansaaja,Ei,31-35,mies,9.0,DI,1.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Senior Site Reliability Engineer,8250.0,103125,,Kyllä,,,,fi,6c29566fcef2c303,Senior Site Reliability Engineer,8593.75,8593.75
2023-09-04 10:55:27.499,Palkansaaja,Ei,31-35,nainen,1.0,"FM, digitaalinen kielentutkimus",,,,,,,,,Turku,Konsulttitalossa,1.0,0.6,Junior data scientist,2795.0,34937.5,,Ei,,,,fi,c7be56a82fd03714,Junior data scientist,2911.4583333333335,2911.4583333333335
2023-09-04 10:56:38.685,Palkansaaja,Ei,26-30,mies,7.0,"Datanomi, Tradenomi",16.0,,,,,,,Houston Inc.,PK-seutu,Konsulttitalossa,1.0,0.2,"Senior Consultant (Full stackia, mutta enimmäkseen fronttia)",5800.0,72500,"Palkan lisäksi lounasetu (12,70e) eli n. 266e/kk",Kyllä,,,,fi,d4f0c111c6bb7f07,"Senior Consultant (Full stackia, mutta enimmäkseen fronttia)",6041.666666666667,6041.666666666667
2023-09-04 10:58:55.871,Palkansaaja,Ei,26-30,mies,4.0,Yliopisto,11.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.9,Data Engineer,5000.0,65000,"Yrityksen tulokseen perustuva bonus, osakeanti, vapaasti valittava kokonaisuus etuja, joista muodostuu reilu pari tonnia per vuosi",Kyllä,,,,fi,fa4e48f7fdd4538a,Data Engineer,5416.666666666667,5416.666666666667
2023-09-04 11:04:02.729,Palkansaaja,Ei,41-45,mies,18.0,Insinööri (AMK),-10.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Ohjelmistosuunnittelija,6000.0,72000,Provisio 50%,Kyllä,,,,fi,b55a6d4375b07cee,Ohjelmistosuunnittelija,6000.0,6000.0
2023-09-04 11:04:36.258,Palkansaaja,laskuttaja → palkansaaja,41-45,mies,23.0,diplomi-insinöööri,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,AI engineer,7800.0,120000,optiot,Kyllä,,,,fi,ee5b7d09332c175b,AI engineer,10000.0,10000.0
2023-09-04 11:05:20.771,Palkansaaja,Ei,31-35,mies,12.0,AMK,4.0,,,,,,,,PK-seutu,Digitoimisto,1.0,0.15,Lead developer,4900.0,1000,Tulos bonus yrityksen tasolla,Muu,"En ole varma, luulen että voisin saada samassa roolissa enemmän muualla",,,fi,35b97e5764e7014b,Lead developer,83.33333333333333,83.33333333333333
2023-09-04 11:06:34.172,Palkansaaja,laskuttaja → palkansaaja,46-50,mies,30.0,DI,200.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,Principal Developer,7500.0,95000,,Ei,,,,fi,6b96d027af16ce73,Principal Developer,7916.666666666667,7916.666666666667
2023-09-04 11:08:44.821,Palkansaaja,Ei,36-40,mies,15.0,Lukio,4.7,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Ohjelmistokehittäjä,5400.0,64800,,Ei,,,,fi,bf5be1abd0ddff4f,Ohjelmistokehittäjä,5400.0,5400.0
2023-09-04 11:13:54.741,Palkansaaja,Ei,41-45,mies,20.0,"pidempi korkeakoulututkinto, tohtorikoulutus jäänyt kesken",3.0,,,,,,,Mozilla,San Francisco,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.02,Staff Software Engineer,8487.0,142000,omaan ja firman tulokseen perustuva rahabonus,Muu,"Kyllä verrattuna Suomen markkinoille, ei verrattuna kansainvälisesti",,,fi,8c0f4901bd70e268,Staff Software Engineer,11833.333333333334,11833.333333333334
2023-09-04 11:17:23.723,Palkansaaja,Ei,31-35,mies,8.0,FM,10.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,Software Engineer,11000.0,270000,"Palkka, RSU:t ja bonukset.",Kyllä,,,,fi,65ab402285679170,Software Engineer,22500.0,22500.0
2023-09-04 11:20:28.051,Palkansaaja,Ei,31-35,,15.0,,3.0,,,,,,,RELEX,,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,,7000.0,84000,Kuukausipalkka,Kyllä,,,,fi,02ab6d4ea1ddd618,,7000.0,7000.0
2023-09-04 11:21:06.036,Palkansaaja,Ei,36-40,mies,20.0,Ylioppilas,15.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.4,Principal Engineer,7900.0,115000,,Kyllä,,,,fi,739e4275d06f4acd,Principal Engineer,9583.333333333334,9583.333333333334
2023-09-04 11:23:59.335,Palkansaaja,Ei,26-30,mies,6.0,"Datanomi, AMK-dropout",11.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,Fullstack developer,4950.0,59400,,Kyllä,,,,fi,60f937097b0b5eed,*Full-stack Developer,4950.0,4950.0
2023-09-04 11:24:49.103,Laskuttaja,palkansaaja → laskuttaja,41-45,mies,17.0,DI,,0.0,"Backend, frontend, mobiili",76.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,b04f67de7883952c,,,
2023-09-04 11:29:34.167,Laskuttaja,Ei,46-50,,28.0,lukio,0.0,26.0,"Sw dev, arkkitehtuuri, konsultointi, kaikkea",,120000.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,6aed802bc1336dcb,,,
2023-09-04 11:34:22.962,Palkansaaja,Ei,41-45,mies,20.0,Tekniikan yo,3.0,,,,,,,Wolt,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Engineering team lead,8300.0,180000,Palkka + kerran kvartaalissa vestautuvat RSU:t,Kyllä,,,,fi,ee03b3239de6a586,Engineering team lead,15000.0,15000.0
2023-09-04 11:36:56.741,Laskuttaja,Ei,26-30,mies,8.0,Kandi/tietojenkäsittelytieteet,0.0,1.0,"Full-stack, koodaava scrummari",65.0,100000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,296d5a93b8b2c295,,,
2023-09-04 11:41:58.386,Palkansaaja,Ei,46-50,mies,25.0,DI,0.0,,,,,,,,Vaasa,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,Yrittäjä & full stack devaaja,4000.0,50000,Yrittäjä eli valmiiksi iso osuus yrityksestä.,Ei,,,Laskuttaja ja työntekijä vaihtoehdot ei soveltunut koodaavalle softayrittäjälle.,fi,018877cffe973b39,Yrittäjä & full stack devaaja,4166.666666666667,4166.666666666667
2023-09-04 11:44:59.087,Palkansaaja,Ei,26-30,mies,6.0,Insinööri (ICT),10.0,,,,,,,,Jyväskylä,Konsulttitalossa,1.0,0.05,Full-stack web / cloud infra / devops Senior SW Developer,4800.0,60000,,Kyllä,,,,fi,87795b38427ced1b,Full-stack web / cloud infra / devops Senior SW Developer,5000.0,5000.0
2023-09-04 11:48:03.633,Palkansaaja,Ei,26-30,mies,5.0,,1.0,,,,,,,,Kuopio,Konsulttitalossa,1.0,0.1,Full stack developer,4300.0,53000,,Kyllä,,,,fi,0136ee90fa554f43,*Full-stack Developer,4416.666666666667,4416.666666666667
2023-09-04 11:52:37.656,Palkansaaja,Ei,31-35,mies,10.0,Tietotekniikan DI,10.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Järjestelmäarkkitehti,6500.0,81250,Kuukausipalkka on ainoa kompensaatio,Kyllä,,,,fi,a39c585cabc0e740,Järjestelmäarkkitehti,6770.833333333333,6770.833333333333
2023-09-04 11:53:55.309,Palkansaaja,Ei,36-40,mies,7.0,it-tradenomi,3.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Full stack developer,5300.0,70000,,Kyllä,,,,fi,260fb92f6819b7a0,*Full-stack Developer,5833.333333333333,5833.333333333333
2023-09-04 12:06:13.286,Palkansaaja,Ei,36-40,mies,15.0,Fil kandi,5.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Fullstack developer,8400.0,105000,Optioita,Kyllä,,,,fi,882e3555e3cb5a59,*Full-stack Developer,8750.0,8750.0
2023-09-04 12:11:50.295,Palkansaaja,Ei,26-30,nainen,5.0,Tietojenkäsittelyn tradenomi,13.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.05,Frontend developer,3900.0,48000,,Kyllä,,,,fi,4ecbae228736ac10,Frontend developer,4000.0,4000.0
2023-09-04 12:22:06.337,Laskuttaja,Ei,31-35,mies,13.0,Tietojenkäsittelyn tradenomi (AMK),0.0,3.0,Full stack devausta,90.0,160000.0,Käytän välitysfirmoja,"Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,fbbce50e64b7cefa,,,
2023-09-04 12:26:52.049,Laskuttaja,Ei,26-30,mies,6.0,Yliopisto/Kandi,6.0,2.0,Full-stack,85.0,140000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,4f08483f8756b03c,,,
2023-09-04 12:28:00.924,Laskuttaja,palkansaaja → laskuttaja,36-40,mies,14.0,ylempi amk,,2.0,Full-stack softadevausta ja agile-coachailua,100.0,168000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,1a3f6aa8fdfb448f,,,
2023-09-04 12:32:45.486,Laskuttaja,Ei,26-30,mies,8.0,IT-Tradenomi AMK,20.0,4.0,"Softadevaus, Arkkitehtuuri, Lead-konsultointi",80.0,138600.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,608837b99edde39c,,,
2023-09-04 12:35:13.241,Palkansaaja,Ei,31-35,mies,10.0,Tradenomi,,,,,,,,,Hämeenlinna,,1.0,1.0,Software Developer,2800.0,35000,,Ei,,,,fi,0276715a546b96de,Software Developer,2916.6666666666665,2916.6666666666665
2023-09-04 12:38:08.567,Palkansaaja,Ei,41-45,mies,23.0,IT-Tradenomi,18.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.66,Principal Engineer,7520.0,101500,Tulospohjainen bonus,Kyllä,,,,fi,e6ad4f74b283f734,Principal Engineer,8458.333333333334,8458.333333333334
2023-09-04 12:39:31.780,Palkansaaja,Ei,31-35,mies,13.0,Diplomi-insinööri,2.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.9,Johtava rooli,6180.0,83750,palkka + vuosibonus,Ei,,,,fi,4f116b568767322d,Johtava rooli,6979.166666666667,6979.166666666667
2023-09-04 12:40:26.895,Laskuttaja,Ei,36-40,mies,17.0,"International Baccalaureate, ammatikorkeakoulukursseja",15.0,1.5,"Teknologiajohtajuus, backend-devaus, arkkitehtuuri",125.0,65200.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,fc7e4a3df9aec1f6,,,
2023-09-04 12:41:19.414,Palkansaaja,Ei,36-40,mies,10.0,ohjelmistotekniikan insinööri (amk),13.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Frontend developer,4780.0,60000,,Kyllä,,,,fi,dcc5d01c5c762ab5,Frontend developer,5000.0,5000.0
2023-09-04 12:43:36.674,Palkansaaja,Ei,26-30,mies,5.0,,2.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,,5900.0,70000,,Kyllä,,,,fi,c408f51fb0c2ad3c,,5833.333333333333,5833.333333333333
2023-09-04 12:44:25.673,Palkansaaja,Ei,41-45,mies,18.0,FM,0.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.0,Software developer,4490.76,56134.5,,Muu,,,,fi,54b2fbaa18dc8ebb,Software developer,4677.875,4677.875
2023-09-04 12:47:11.434,Palkansaaja,Ei,31-35,mies,10.0,Datanomi,11.0,,,,,,,Vincit,Turku,Konsulttitalossa,1.0,0.6,Frontend developer,4464.86,55000,"Kannattavuusbonarit, compdev bonarit jne. ",Kyllä,,,,fi,9f7c2fdf930374b6,Frontend developer,4583.333333333333,4583.333333333333
2023-09-04 12:49:22.135,Laskuttaja,palkansaaja → laskuttaja,36-40,mies,11.0,Diplomi-insinööri,,0.5,"Full stack, projektipäälliköinti, CTO",90.0,,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,dfb7a079c6be74c9,,,
2023-09-04 12:52:42.411,Laskuttaja,palkansaaja → laskuttaja,26-30,nainen,7.0,Tradenomi (amk),,1.0,Web-kehitys,65.0,27000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,Osa-aikainen freelancer. ,,fi,30e3ea116ad69211,,,
2023-09-04 12:56:20.555,Palkansaaja,Ei,31-35,mies,6.0,Tekniikan kandi,3.0,,,,,,,Vincit,Tampere,Konsulttitalossa,1.0,0.6,Scrum Master / Backend developer,3810.0,51000,,Kyllä,,,,fi,d224bbac42cfcbde,Scrum Master / Backend developer,4250.0,4250.0
2023-09-04 12:56:26.524,Palkansaaja,Ei,21-25,mies,3.0,alempi korkeakoulututkinto,7.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.2,Full-stack software developer,3813.0,47662.5,,Muu,,,,fi,9a175db61123d9b0,*Full-stack Developer,3971.875,3971.875
2023-09-04 12:57:32.721,Palkansaaja,Ei,36-40,mies,18.0,FM,17.0,,,,,,,n8n,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Engineering Lead,8333.0,100000,Peruspalkan lisäksi pieni osuus virtuaaliosakkeina (VSIP),Kyllä,,,,fi,5ba68de4933412f8,Engineering Lead,8333.333333333334,8333.333333333334
2023-09-04 12:57:41.475,Palkansaaja,Ei,31-35,,10.0,"Insinööri, Tietotekniikka",1.58,,,,,,,Sysart,Oulu,Konsulttitalossa,1.0,0.05,Frontend-developer,5150.0,62500,,Muu,Saisin Sysartilla enemmän 100% provikkapalkalla (~72k vuosi),,,fi,a61119e6036c8697,Frontend-developer,5208.333333333333,5208.333333333333
2023-09-04 12:57:48.555,Palkansaaja,Ei,41-45,mies,9.0,,13.0,,,,,,,Vincit,Jyväskylä,Konsulttitalossa,1.0,0.9,Frontend architect,5768.0,72100.0,,Kyllä,,,,fi,8d604265cd33a02b,Frontend architect,6008.333333333333,6008.333333333333
2023-09-04 13:00:52.105,Palkansaaja,Ei,46-50,mies,22.0,Tietotekniikan kandidaatti,2.5,,,,,,,Vincit,Tampere,Konsulttitalossa,1.0,0.9,Embedded Software Engineer,5050.0,65000,,Ei,,,,fi,789e714487f76593,Embedded Software Engineer,5416.666666666667,5416.666666666667
2023-09-04 13:01:30.405,Palkansaaja,Ei,41-45,mies,20.0,FM (tietojenkäsittelytiede),3.0,,,,,,,,Kuopio,Konsulttitalossa,1.0,0.8,Fullstack web developer,6000.0,75000,Muutama tonni vuodessa osinkoja palkan päälle,Kyllä,,,,fi,e78a43ad36976bd1,*Full-stack Developer,6250.0,6250.0
2023-09-04 13:02:55.427,Palkansaaja,Ei,36-40,mies,5.0,"Filosofian maisteri, tietotekniikka",0.0,,,,,,,,,Konsulttitalossa,1.0,0.02,Full stack developer,7500.0,90000,Kiinteä kuukausipalkka + laskutukseen perustuvat bonukset,Kyllä,,,,fi,f61621e31bc13e17,*Full-stack Developer,7500.0,7500.0
2023-09-04 13:05:36.131,Palkansaaja,Ei,26-30,mies,2.0,Tietotekniikan insinööri (AMK),52.0,,,,,,,Vincit,Turku,Konsulttitalossa,1.0,0.1,Frontend developer,3554.0,42000,,Kyllä,,,,fi,3859650907385739,Frontend developer,3500.0,3500.0
2023-09-04 13:09:27.611,Palkansaaja,Ei,31-35,mies,10.0,DI,3.0,,,,,,,Vincit,Tampere,Konsulttitalossa,1.0,0.4,Fullstack Developer,5000.0,65000,,Kyllä,,,,fi,0102d08d32e09e0c,*Full-stack Developer,5416.666666666667,5416.666666666667
2023-09-04 13:14:35.443,Palkansaaja,Ei,41-45,mies,25.0,DI,7.8,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,CISO,7050.0,91000,,Ei,,,,fi,cae9f78716dd8054,CISO,7583.333333333333,7583.333333333333
2023-09-04 13:15:21.644,Laskuttaja,Ei,36-40,mies,16.0,AMK,13.0,4.0,"Full stack, devops",110.0,146000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,54755ab1310c3493,,,
2023-09-04 13:15:30.528,Palkansaaja,Ei,31-35,mies,13.0,diplomi-insinööri,3.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.15,Head of Product,6200.0,77500,kk-palkka + optioita,Kyllä,,,,fi,4dbb96524e25b21c,Head of Product,6458.333333333333,6458.333333333333
2023-09-04 13:18:31.038,Palkansaaja,Ei,36-40,,10.0,Tekniikan ylioppilas,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.0,Backend developer,6500.0,87000,,Kyllä,,,,fi,d9b4ee1246dca445,Backend developer,7250.0,7250.0
2023-09-04 13:19:53.696,Palkansaaja,Ei,31-35,mies,10.0,Insinööri,3.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.5,Senior Frontend Developer,4635.0,58401,,Ei,,,,fi,ed662ccb21e58f0b,Senior Frontend Developer,4866.75,4866.75
2023-09-04 13:21:17.825,Palkansaaja,Ei,31-35,mies,8.0,Ylioppilas,,,,,,,,,Jyväskylä,Konsulttitalossa,1.0,0.2,.NET developer,4500.0,54000,,Kyllä,,,,fi,6e85a05a3859edfa,.NET developer,4500.0,4500.0
2023-09-04 13:31:15.171,Palkansaaja,Ei,41-45,mies,20.0,Alempi korkeakoulututkinto,5.0,,,,,,,,Tampere,Konsulttitalossa,1.0,,Fullstack developer,8000.0,100000,,Kyllä,,,,fi,878c0a5ed769404a,*Full-stack Developer,8333.333333333334,8333.333333333334
2023-09-04 13:37:46.871,Palkansaaja,Ei,26-30,nainen,5.0,FM (maantiede),15.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.5,Product manager,5500.0,69000,,Kyllä,,,,fi,ca4b3a1acc01e5cb,Product manager,5750.0,5750.0
2023-09-04 13:38:37.762,Palkansaaja,Ei,46-50,mies,25.0,Amk-insinööri,4.0,,,,,,,,Kuopio,Konsulttitalossa,1.0,0.2,Senior Integration Consultant ,6342.0,85000,,Kyllä,,,,fi,34485158c8653a16,Senior Integration Consultant ,7083.333333333333,7083.333333333333
2023-09-04 13:49:16.207,Palkansaaja,Ei,36-40,mies,15.0,Ylioppilas,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Fullstack Developer,5150.0,65000,Olisipa,Ei,,,,fi,607796dc5de8222e,*Full-stack Developer,5416.666666666667,5416.666666666667
2023-09-04 13:54:49.914,Palkansaaja,Ei,31-35,mies,7.0,Datanomi,5.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.0,Fullstack developer,5600.0,67000,,Ei,,,,fi,086fff6e6227cb65,*Full-stack Developer,5583.333333333333,5583.333333333333
2023-09-04 13:56:23.277,Laskuttaja,Ei,36-40,mies,13.0,"DI, ohjelmistotekniikka",5.0,10.0,"DevOps, Cloud, projektipäälliköinti",90.0,145000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,22a155ae7dbe26f5,,,
2023-09-04 14:09:37.395,Palkansaaja,Ei,26-30,mies,8.0,Aalto-dropout,9.6,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.6,Full-stack developer ,5600.0,70000,"Startupissa osakkeita saa myös pienen määrän, mutta vaikea arvottaa",Kyllä,,,,fi,499374d725c7ff49,*Full-stack Developer,5833.333333333333,5833.333333333333
2023-09-04 14:15:23.444,Palkansaaja,Ei,31-35,mies,11.0,AMK (Tietojenkäsittelyn tradenomi),6.0,,,,,,,Brella,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Fullstack Developer,6509.0,78100,Peruspalkka + optiot,Kyllä,,,,fi,f075326710ce99fb,*Full-stack Developer,6508.333333333333,6508.333333333333
2023-09-04 14:15:49.281,Palkansaaja,Ei,26-30,mies,6.0,,3.0,,,,,,,Futurice,,Konsulttitalossa,1.0,0.0,Full-stack developer,3900.0,53000,"Kiinteä kuukausipalkka, talon tuloksen mukaan muuttuva palkanosa ja open source bonus",Muu,,,,fi,bd65ac6786b73f54,*Full-stack Developer,4416.666666666667,4416.666666666667
2023-09-04 14:21:18.022,Palkansaaja,Ei,46-50,mies,17.0,AMK,0.0,,,,,,,,Tampere,Julkinen tai kolmas sektori,1.0,0.75,Lehtori,5750.0,69000,,Kyllä,,,,fi,a83372f65d2f4047,Lehtori,5750.0,5750.0
2023-09-04 14:28:20.246,Laskuttaja,Ei,36-40,mies,13.0,Insinööri (AMK),5.0,3.0,"Full stack, frontend, UX design",84.0,140000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,Kesän jälkeen ollut epävarmempi projektitilanne,,fi,f1d3103a487401b1,,,
2023-09-04 14:30:58.299,Palkansaaja,Ei,31-35,mies,5.0,Itseoppinut,7.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.2,Frontend developer,4200.0,53000,,Ei,,,,fi,ecf6fddf0dc9376b,Frontend developer,4416.666666666667,4416.666666666667
2023-09-04 14:35:34.517,Palkansaaja,Ei,41-45,mies,15.0,Filosofian Maisteri,14.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.35,Full stack web developer,6500.0,81000,,Kyllä,,,,fi,1c38bf4396814ef2,*Full-stack Developer,6750.0,6750.0
2023-09-04 14:48:14.614,Palkansaaja,Ei,46-50,mies,6.0,Ammattikoulu,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Frontend developer,4800.0,60000,,Kyllä,,,,fi,673e6372634954ae,Frontend developer,5000.0,5000.0
2023-09-04 14:48:18.698,Palkansaaja,Ei,26-30,mies,6.0,Alempi ammattikorkeakoulututkinto,5.6,,,,,,,Solita,Tampere,Konsulttitalossa,1.0,0.05,Frontend developer,4040.0,48480,,Ei,,,,fi,93e9b93c7f2d68ec,Frontend developer,4040.0,4040.0
2023-09-04 14:51:27.425,Laskuttaja,palkansaaja → laskuttaja,36-40,mies,15.0,Alempi korkeuakoulututkinto,,2.0,Full stack,72.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,714abd027594dd11,,,
2023-09-04 14:51:42.322,Palkansaaja,Ei,46-50,nainen,22.0,DI,10.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.9,Operatiivinen johtaja,4755.0,61000,,Ei,,,,fi,12582371c44083d8,Operatiivinen johtaja,5083.333333333333,5083.333333333333
2023-09-04 14:56:08.387,Palkansaaja,Ei,31-35,mies,9.0,Diplomi-insinööri,10.8,,,,,,,Startup,,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.0,Senior software engineer,6650.0,83125,,Kyllä,,,,fi,0aa2ff3b1f3eac49,Senior software engineer,6927.083333333333,6927.083333333333
