Timestamp	Oletko palkansaaja vai laskuttaja?	Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2022 jälkeen?	Ikä	Sukupuoli	Työkokemus alalta (vuosina)	Koulutustaustasi	Tulojen muutos viime vuodesta (%)	Montako vuotta olet tehnyt laskuttavaa työtä alalla?	Mitä palveluja tarjoat?	Tuntilaskutus (ALV 0%, euroina)	Vuosilaskutus (ALV 0%, euroina)	Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?	Mistä asiakkaat ovat?	Työpaikka	Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?	Millaisessa yrityksessä työskentelet?	Työaika	Kuinka suuren osan ajasta teet lähityönä toimistolla?	Rooli / titteli	Kuukausipalkka (brutto, euroina)	Vuositulot (sis. bonukset, osingot yms, euroina)	Vapaa kuvaus kokonaiskompensaatiomallista	Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?	Vapaa sana	Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
04/09/2023 11:48:04	Palkansaaja	En	26-30	M	5		1								Kuopio	Konsulttitalossa	100	10	Full stack developer	4300	53000		Kyllä		
04/09/2023 11:52:38	Palkansaaja	En	31-35	Mies	10	Tietotekniikan DI	10								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	Järjestelmäarkkitehti	6500	81250	Kuukausipalkka on ainoa kompensaatio	Kyllä		
04/09/2023 11:53:55	Palkansaaja	En	36-40	Mies	7	it-tradenomi	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	full stack developer	5300	70000		Kyllä		
04/09/2023 12:06:13	Palkansaaja	En	36-40	Mies	15	Fil kandi	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Fullstack developer	8400	105000	Optioita	Kyllä		
04/09/2023 12:11:50	Palkansaaja	En	26-30	Nainen	5	Tietojenkäsittelyn tradenomi	13								Turku	Konsulttitalossa	100	5	Frontend developer	3900	48000		Kyllä		
04/09/2023 12:22:06	Laskuttaja	En	31-35	mies	13	Tietojenkäsittelyn tradenomi (AMK)	0	3	full stack devausta	90	160000	Käytän välitysfirmoja	Suomesta, Ulkomailta												
04/09/2023 12:26:52	Laskuttaja	En	26-30	Mies	6	Yliopisto/Kandi	6	2	Full-stack	85	140000	Käytän välitysfirmoja	Suomesta												
04/09/2023 12:28:01	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	36-40	mies	14	ylempi amk		2	full-stack softadevausta ja agile-coachailua	100	168000	Itse	Suomesta												
04/09/2023 12:32:45	Laskuttaja	En	26-30	Mies	8	IT-Tradenomi AMK	20	4	Softadevaus, Arkkitehtuuri, Lead-konsultointi	80	138600	Itse, Käytän välitysfirmoja	Suomesta												
04/09/2023 12:35:13	Palkansaaja	En	31-35	Mies	10	Tradenomi									Hämeenlinna		100	100	Software Developer	2800	35000		Ei		
04/09/2023 12:38:09	Palkansaaja	En	41-45	mies	23	IT-Tradenomi	18								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	66	Principal Engineer	7520	101500	Tulospohjainen bonus	Kyllä		
04/09/2023 12:39:32	Palkansaaja	En	31-35	Mies	13	Diplomi-insinööri	2								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	90	Johtava rooli	6180	83750	palkka + vuosibonus	Ei		
04/09/2023 12:40:27	Laskuttaja	En	36-40	Mies	17	International Baccalaureate, ammatikorkeakoulukursseja	15	1.5	Teknologiajohtajuus, backend-devaus, arkkitehtuuri	125	65200	Itse	Suomesta												
04/09/2023 12:41:19	Palkansaaja	En	36-40	mies	10	ohjelmistotekniikan insinööri (amk)	13								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Frontend developer	4780	60000		Kyllä		
04/09/2023 12:43:37	Palkansaaja	En	26-30	mies	5		2								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20		5900	70000		Kyllä		
04/09/2023 12:44:26	Palkansaaja	En	41-45	mies	18	FM	0								Tampere	Konsulttitalossa	100	0	Software developer	4490.76					
04/09/2023 12:47:11	Palkansaaja	En	31-35	Mies	10	Datanomi	11							Vincit Oyj	Turku	Konsulttitalossa	100	60	Frontend developer	4464.86	55000	Kannattavuusbonarit, compdev bonarit jne. 	Kyllä		
04/09/2023 12:49:22	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	36-40	Mies	11	Diplomi-insinööri		0.5	Full stack, projektipäälliköinti, CTO	90		Itse	Suomesta												
04/09/2023 12:52:42	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	26-30	Nainen	7	Tradenomi (amk)		1	Web-kehitys	65	27000	Itse, Käytän välitysfirmoja	Suomesta											Osa-aikainen freelancer. 	
04/09/2023 12:56:21	Palkansaaja	En	31-35	Mies	6	Tekniikan kandi	3							Vincit	Tampere	Konsulttitalossa	100	60	Scrum Master / Backend developer	3810	51000		Kyllä		
04/09/2023 12:56:27	Palkansaaja	En	21-25	Mies	3	alempi korkeakoulututkinto	7								Turku	Konsulttitalossa	100	20	Full-stack software developer	3813					
04/09/2023 12:57:33	Palkansaaja	En	36-40	Mies	18	FM	17							n8n	Tampere	Tuotetalossa, jonka core-bisnes on softa	100	0	Engineering Lead	8333	100000	Peruspalkan lisäksi pieni osuus virtuaaliosakkeina (VSIP)	Kyllä		
04/09/2023 12:57:41	Palkansaaja	En	31-35	-	10	Insinööri, Tietotekniikka	1.58							Sysart	Oulu	Konsulttitalossa	100	5	Frontend-developer	5150	62500		Saisin Sysartilla enemmän 100% provikkapalkalla (~72k vuosi)		
04/09/2023 12:57:49	Palkansaaja	En	41-45	Mies	9		+13							Vincit	Jyväskylä	Konsulttitalossa	100	90	Frontend architect	5768			Kyllä		
04/09/2023 13:00:52	Palkansaaja	En	46-50	Mies	22	Tietotekniikan kandidaatti	2.5							Vincit Oyj	Tampere	Konsulttitalossa	100	90	Embedded Software Engineer	5050	65000		Ei		
04/09/2023 13:01:30	Palkansaaja	En	41-45	mies	20	FM (tietojenkäsittelytiede)	3								Kuopio	Konsulttitalossa	100	80	Fullstack web developer	6000	75000	Muutama tonni vuodessa osinkoja palkan päälle	Kyllä		
04/09/2023 13:02:55	Palkansaaja	En	36-40	mies	5	Filosofian maisteri, tietotekniikka	0									Konsulttitalossa	100	2	Full stack developer	7500	90000	Kiinteä kuukausipalkka + laskutukseen perustuvat bonukset	Kyllä		
04/09/2023 13:05:36	Palkansaaja	En	26-30	Mies	2	Tietotekniikan insinööri (AMK)	52							Vincit	Turku	Konsulttitalossa	100	10	Frontend developer	3554	42000		Kyllä		
04/09/2023 13:09:28	Palkansaaja	En	31-35	Mies	10	DI	3							Vincit	Tampere	Konsulttitalossa	100	40	Fullstack Developer	5000	65000		Kyllä		
04/09/2023 13:14:35	Palkansaaja	En	41-45	Mies	25	DI	7.8								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	CISO	7050	91000		Ei		
04/09/2023 13:15:22	Laskuttaja	En	36-40	Mies	16	AMK	13	4	full stack, devops	110	146000	Itse, Käytän välitysfirmoja	Suomesta												
04/09/2023 13:15:31	Palkansaaja	En	31-35	mies	13	diplomi-insinööri	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	15	Head of Product	6200	77500	kk-palkka + optioita	Kyllä		
04/09/2023 13:18:31	Palkansaaja	En	36-40		10	Tekniikan ylioppilas	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Backend developer	6500	87000		Kyllä		
04/09/2023 13:19:54	Palkansaaja	En	31-35	Mies	10	Insinööri	3								Turku	Konsulttitalossa	100	50	Senior Frontend Developer	4635	58401		Ei		
04/09/2023 13:21:18	Palkansaaja	En	31-35	Mies	8	Ylioppilas									Jyväskylä	Konsulttitalossa	100	20	.NET developer	4500	54000		Kyllä		
04/09/2023 13:31:15	Palkansaaja	En	41-45	mies	20	Alempi korkeakoulututkinto	5								Tampere	Konsulttitalossa	100		Fullstack developer	8000	100000		Kyllä		
04/09/2023 13:37:47	Palkansaaja	En	26-30	Nainen	5	FM (maantiede)	15								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	50	Product manager	5500	69000		Kyllä		
04/09/2023 13:38:38	Palkansaaja	En	46-50	Mies	25	Amk-insinööri	4								Kuopio	Konsulttitalossa	100	20	Senior Integration Consultant 	6342	85000		Kyllä		
04/09/2023 13:49:16	Palkansaaja	En	36-40	Mies	15	Ylioppilas	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Fullstack Developer	5150	65000	Olisipa	Ei		
04/09/2023 13:54:50	Palkansaaja	En	31-35	Mies	7	Datanomi	5								Tampere	Konsulttitalossa	100	0	Fullstack developer	5600	67000		Ei		
04/09/2023 13:56:23	Laskuttaja	En	36-40	Mies	13	DI, ohjelmistotekniikka	5	10	DevOps, Cloud, projektipäälliköinti	90	145000	Itse, Käytän välitysfirmoja	Suomesta												
04/09/2023 14:09:37	Palkansaaja	En	26-30	Mies	8	Aalto-dropout	9.6								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	60	Full-stack developer 	5600	70000	Startupissa osakkeita saa myös pienen määrän, mutta vaikea arvottaa	Kyllä		
04/09/2023 14:15:23	Palkansaaja	En	31-35	Mies	11	AMK (Tietojenkäsittelyn tradenomi)	6							Brella	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Fullstack Developer	6509	78100	Peruspalkka + optiot	Kyllä		
04/09/2023 14:15:49	Palkansaaja	En	26-30	mies	6		3							Futurice		Konsulttitalossa	100	0	Full-stack developer	3900	53000	Kiinteä kuukausipalkka, talon tuloksen mukaan muuttuva palkanosa ja open source bonus			
04/09/2023 14:21:18	Palkansaaja	En	46-50	Mies	17	AMK	0								Tampere	Julkinen tai kolmas sektori	100	75	Lehtori	5750	69000		Kyllä		
04/09/2023 14:28:20	Laskuttaja	En	36-40	Mies	13	Insinööri (AMK)	5	3	full stack, frontend, UX design	84	140000	Itse, Käytän välitysfirmoja	Suomesta											Kesän jälkeen ollut epävarmempi projektitilanne	
04/09/2023 14:30:58	Palkansaaja	En	31-35	Mies	5	Itseoppinut	7								Tampere	Konsulttitalossa	100	20	Frontend developer	4200	53000		Ei		
04/09/2023 14:35:35	Palkansaaja	En	41-45	mies	15	Filosofian Maisteri	14								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	35	Full stack web developer	6500	81000		Kyllä		
04/09/2023 14:48:15	Palkansaaja	En	46-50	Mies	6	Ammattikoulu	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	37.5	0	Frontend developer	4800	60000		Kyllä		
04/09/2023 14:48:19	Palkansaaja	En	26-30	Mies	6	Alempi ammattikorkeakoulututkinto	5.6							Solita	Tampere	Konsulttitalossa	100	5	Frontend developer	4040	48480		Ei		
04/09/2023 14:51:27	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	36-40	mies	15	Alempi korkeuakoulututkinto		2	full stack	72		Käytän välitysfirmoja	Suomesta												
04/09/2023 14:51:42	Palkansaaja	En	46-50	Nainen	22	DI	10								Tampere	Konsulttitalossa	100	90	Operatiivinen johtaja	4755	61000		Ei		
04/09/2023 14:56:08	Palkansaaja	En	31-35	Mies	9	Diplomi-insinööri	10.8							Startup		Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	0	Senior software engineer	6650	83125		Kyllä		
04/09/2023 15:03:35	Palkansaaja	En	36-40	mies	20	DI	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	100		2000			Ei		
04/09/2023 15:05:02	Palkansaaja	En	36-40	Mies	6	Diplomi-insinööri	4								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Frontend developer	5000	67500	Vuosibonus 	Kyllä		
04/09/2023 15:06:46	Palkansaaja	En	31-35	mies	12	DI (tietoliikennetekniikka)	3.7								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	15	Data developer	5600	73000	Kiinteä kuukausipalkka + max 10% vuosipalkasta bonuksina (5% henk.koht. tavoitteet, 5% yksikön tavoitteet)	Freelancerina tai ulkomailla saisi huomattavasti enemmän		
04/09/2023 15:08:34	Palkansaaja	En	46-50	Mies	26	Fil, Yo	17							Solita	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Software Architect	7550	95370		Kyllä		
04/09/2023 15:11:21	Laskuttaja	En	26-30	Mies	8	Tuotantotalouden diplomi-insinööri 	0	1	Power BI, SQL, Datakonsultointi	90	160000	Käytän välitysfirmoja	Suomesta												
04/09/2023 15:13:44	Palkansaaja	En	36-40	Mies	13	FM	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	1	Software Developer	6600	98000		Kyllä		
04/09/2023 15:14:33	Palkansaaja	En	31-35		12		7								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Engineering manager	8600	105000	Lisäksi listaamattoman yrityksen tukevat optiot, joilla voi tulevaisuudessa olla jokin arvo tai sitten ei	Ei		
04/09/2023 15:19:15	Palkansaaja	En	41-45	mies	15	Insinööri, AMK	11								Oulu	Konsulttitalossa	100	15	Principal engineer, Web and Cloud	5960	75000		Kyllä		
04/09/2023 15:19:41	Palkansaaja	En	46-50		29	tekniikan tohtori (koneoppiminen)	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	90	Manager, Data Science	8000	160000	palkka + osakkeet	Kyllä		
04/09/2023 15:21:57	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	41-45	Mies	20	DI		1	Softadevausta ja arkkitehtuuria	95.2		Käytän välitysfirmoja	Suomesta												
04/09/2023 15:22:27	Laskuttaja	En	41-45	mies	17	Insinööri, AMK	0	13	Full-stack ohjelmistokehitys	65	10000	En hanki, sivutoimisena teen vain muutamalle asiakkaalle	Suomesta												
04/09/2023 15:28:24	Palkansaaja	En	31-35	Mies	6	diplomi-insinööri	3							Vincit Oyj	Tampere	Konsulttitalossa	100	20	Software developer	4205	48186	Henkilöstörahasto. Bonukset eivät näy bruttotuloissa kun vaan rahastosta nostettaessa, joten en niitä tähän ilmoittanut.	Ei		Henkilöstörahastoon menevä bonus on vaikea ilmoittaa tässä kyselyssä. Ne ovat tuloja vasta (verottajankin mielestä) kun niitä nostaa rahastosta ulos.
04/09/2023 15:30:59	Palkansaaja	En	36-40	Mies	10	Yliopisto-dropout n. kandimäärällä	10							Compile Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	1	Software Architect / Tech Lead	7800	97000	Laskutussidonnainen palkka	Kyllä		
04/09/2023 15:35:49	Laskuttaja	En	26-30	mies	9	tietotekniikan ylioppilas	-5	4	Full stack dev, arkkitehturointi	85	140000	Itse, Käytän välitysfirmoja	Suomesta												
04/09/2023 15:49:33	Palkansaaja	En	31-35	Mies	5	Amk	12								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Project lead / Senior developer	7350	93000		Kyllä		
04/09/2023 15:57:04	Palkansaaja	En	31-35	Mies	9.5	Ylioppilas + melkein loppuun asti suoritettu alempi korkeakoulututkinto (LuK)	11.8							Vincit Oyj	Oulu	Konsulttitalossa	100	0	Software Developer	5700	73100		Ei		
04/09/2023 16:16:37	Palkansaaja	En	31-35	mies	12	diplomi-insinööri	7								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	full-stack developer	6200	78000		Kyllä		
04/09/2023 16:18:54	Palkansaaja	En	36-40	Mies	10	DI	10								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	80	Lead	6900	83000	kuukausipalkka * 12	Kyllä		
04/09/2023 16:20:02	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	31-35	Mies	7	Yliopisto		1	ML/DevOps/MLOps	120	190000	Itse	Suomesta												
04/09/2023 16:20:04	Palkansaaja	En	41-45	Mies	17		-15								Tampere	Konsulttitalossa	100			5500			Kyllä		
04/09/2023 16:21:25	Palkansaaja	En	26-30	Nainen	4	Master of Science in Technology	6.5								Turku	Konsulttitalossa	100	30	Full-stack developer	3300	38000		Ei		
04/09/2023 16:26:09	Palkansaaja	En	41-45	mies	25	Ylempi korkeakoulututkinto (FM, tietojenkäsittely)	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	35	arkkitehti	8570	106000	optiomahdollisuus listaamattomasta yhtiöstä	Kyllä	Verotettavina etuina lounarit, kulttuuri/liikuntasetelit, HSL-työmatkalippu & netti- ja kännykkäliittymä. Lisäksi kaljaa toimistolla.	
04/09/2023 16:27:19	Palkansaaja	En	31-35	mies	15	diplomi-insinööri	7							Elisa	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Cloud Architect	6500	81000	kuukausipalkka + 15% bonarimahdollisuus (joka tuskin aina toteutuu)	paremmin toki voisi saada, mutta työhön nähden hyvä. Ihan pienellä en vaihtaisi, ja ne paikat alkavat olemaan harvassa		
04/09/2023 16:28:28	Laskuttaja	En	41-45	mies	16	insinööri	0	2	full stack developer	85	142885	Käytän välitysfirmoja	Suomesta												
04/09/2023 16:28:34	Palkansaaja	En	41-45	mies	15	filosofian maisteri	3							Futurice	Tampere	Konsulttitalossa	100	5	Full-stack developer	5406	7000		Ei		
04/09/2023 16:29:41	Palkansaaja	En	36-40	Mies	11	Insinööri	11								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Senior Software Developer	5900	73750		Kyllä		
04/09/2023 16:30:01	Palkansaaja	En	36-40	Mies	12	Ammattikorkeakoulu	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Fullstack developer	6000	78000		Kyllä		
04/09/2023 16:30:33	Palkansaaja	En	26-30	Mies	2.5	Tietotekniikan DI-ohjelma	10								Tampere	Konsulttitalossa	100	40	Full-stack developer	3250			Kyllä		
04/09/2023 16:34:24	Palkansaaja	En	41-45	Mies	20	DI	12							Futurice	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	90	Agile Lead	5357	71000	n. 1,5kk bruttopalkkaa vastaava tulossidonnainen palkanosa mukana vuositulossa	Kyllä		
04/09/2023 16:37:14	Palkansaaja	En	31-35	Mies	15	AMK	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Staff Developer	7000	8500	Töistä maksetaan palkkaa	Kyllä		
04/09/2023 16:37:47	Palkansaaja	En	26-30	M	5	Insinööri (AMK)	11							Vincit	Turku	Konsulttitalossa	100	10	Full Stack Devaaja	4000	2500		Kyllä		
04/09/2023 16:42:18	Palkansaaja	En	31-35	Mies	11	Tietotekniikan insinööri (AMK)	100									Konsulttitalossa	100	0	Fullstack developer	7000	84000		Kyllä		
04/09/2023 16:42:36	Palkansaaja	En	36-40	mies	13	DI	3.5								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	80	95	Full stack developer	4720	56640		en tiedä		
04/09/2023 17:13:19	Palkansaaja	En	26-30	Mies	3	Luonnontieteen kandidaatti, tkt	22							Solita	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	Software Designer	4200	52500		Kyllä		
04/09/2023 17:14:56	Palkansaaja	En	36-40	Mies	12	DI	5							Isohko konsulttitalo	Tampere	Konsulttitalossa	100	50	Lead developer 	5200			Kyllä		
04/09/2023 17:21:47	Palkansaaja	En	26-30	Mies	2	AMK	11								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	1	Software Engineer	5000	65000	Vuosibonus % palkasta 	Ei		
04/09/2023 17:29:00	Palkansaaja	En	31-35	Mies	7	Ohjelmistoinsinööri	4								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	0	Lead developer	4800	55200		Ei		
04/09/2023 17:33:04	Palkansaaja	En	36-40	Mies	4	Amk	22								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	60	Lead developer	4500	54000	Osakkeita	Kyllä		
04/09/2023 17:34:01	Laskuttaja	En	31-35	Mies	11	Elektroniikka-asentaja (ammattikoulu)	0	2	Full stack devausta	80	128000	Itse, Käytän välitysfirmoja	Suomesta												
04/09/2023 17:35:24	Palkansaaja	En	31-35	Mies	0	Intensiivikoulutus	5								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	100		3000			Kyllä		
04/09/2023 17:36:29	Palkansaaja	En	21-25	Mies	4	Tekniikan kandidaatti (tietotekniikka)	6								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Software Engineer (React-Native)	5100	0		Kyllä	Olisi hyvä jos käytäisiin läpi myös työterveyttä, ym. etuja jotka eivät suoraan näy palkassa	
04/09/2023 17:39:25	Palkansaaja	En	46-50	Mies	25	Tradenomi									Tampere	Konsulttitalossa	100	20	Cloud Architect	7200	93000		Kyllä		
04/09/2023 17:42:32	Palkansaaja	En	46-50	Nainen	4	YTT, sosiologia	20								Tampere	Konsulttitalossa	100	20	Software developer	3872	48000		Kyllä		
04/09/2023 17:46:17	Palkansaaja	En	51-55	m	20	ylioppilas	14								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Sales system developer	5293	66162		Kyllä		
04/09/2023 17:48:02	Palkansaaja	En	26-30	M	3	Fm	100								PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	100	15	Gis developer	4200	52500		Kyllä		
04/09/2023 17:54:37	Palkansaaja	En	51-55	Mies	30		0								Turku	Tuotetalossa, jonka core-bisnes on softa	100	20	Senior software engineer – ohjelmistosuunnittelua, backend-painotteista full stack -koodausta: Python, Javascript, React, Postgres	5000		Optioita, rahallinen arvo ehkä joskus kaukana tulevaisuudessa	Kyllä		
04/09/2023 17:55:52	Palkansaaja	En	41-45	M	17	DI									PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0		8000	100000		Kyllä		
04/09/2023 17:58:44	Palkansaaja	En	31-35	Ukko	10	Tekniikan tohtori	68								Tampere	Konsulttitalossa	100	10	Data Engineer / Data Scientist	6930	83000	-	Ei		
04/09/2023 18:06:39	Laskuttaja	En	41-45	Mies	24	DI	2.2	3	Softanteon johtoa, arkkitehtuuria, PO, data		260000	Itse	Ulkomailta											Laskutus sisältää esim työmatkoja ja satunnaista sälää, ei pelkästään työtunteja	
04/09/2023 18:12:24	Palkansaaja	En	41-45	Mies	20	Lukio	3.3								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	60	Principal Engineer	7350	100000		Kyllä		
04/09/2023 18:12:52	Palkansaaja	En	41-45	Mies	15	Tekn. Yo.	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	50	Lead	6500		osuus firmasta osa kompensaatiota	Kyllä		
04/09/2023 18:14:12	Palkansaaja	En	21-25	Mies	2	Ammattikorkeakoulu								Vincit Oyj	Tampere	Konsulttitalossa	80	0	Full stack	2400	35000		Ei		
04/09/2023 18:16:02	Laskuttaja	En	36-40	Mies	14	Lukio	10	14	IaaS	120	32000	Itse	Suomesta											Osa-aikainen yrittäjä	
04/09/2023 18:21:11	Palkansaaja	Kyllä, laskuttajasta palkansaajaksi	31-35		9	Bachelor of Science									Company not based in Finland, working from HKI	Tuotetalossa, jonka core-bisnes on softa	100	0	Staff Software Developer, full stack		198000	Stock options on top	Kyllä		
04/09/2023 18:21:23	Laskuttaja	En	36-40	mies	15	Master of Engineering	40	1.5	full stack, Azure	126	190000	Itse, Käytän välitysfirmoja	Suomesta												
04/09/2023 18:22:04	Palkansaaja	En	31-35	Mies	11	MSc	4.5							Mapbox	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	30	Senior Software Engineer	10450	144938	Optioita	Kyllä		
04/09/2023 18:23:39	Palkansaaja	En	31-35	Mies	8		31								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	80	Software Architect	6000	75500		Kyllä		
04/09/2023 18:25:27	Palkansaaja	En	36-40	Mies	14	Lukio	4							UpCloud	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	1	IaaS R&D architect	8752	113000		Kyllä		
04/09/2023 18:30:23	Palkansaaja	En	41-45	Nainen	17	Diplomi-Insinööri	3							Yleisradio	PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	100	20	Team Lead, Product Owner	5920	68000		Kyllä		
04/09/2023 18:31:43	Palkansaaja	En	36-40	Mies	10	FM	3								Oulu	Konsulttitalossa	100	85	Full stack	4200	53500		Ei		
