Timestamp	Oletko palkansaaja vai laskuttaja?	Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?	Ikä	Sukupuoli	Työkokemus alalta (vuosina)	Koulutustaustasi	Tulojen muutos viime vuodesta (%)	Montako vuotta olet tehnyt laskuttavaa työtä alalla?	Mitä palveluja tarjoat?	Tuntilaskutus (ALV 0%, euroina)	Vuosilaskutus (ALV 0%, euroina)	Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?	Mistä asiakkaat ovat?	Työpaikka	Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?	Millaisessa yrityksessä työskentelet?	Työaika	Kuinka suuren osan ajasta teet lähityönä toimistolla?	Rooli / titteli	Kuukausipalkka (brutto, euroina)	Vuositulot (sis. bonukset, osingot yms, euroina)	Vapaa kuvaus kokonaiskompensaatiomallista	Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?	Vapaa sana	Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
11/10/2024 17:56:06	Palkansaaja	En	46-50	Mies	28	Peruskoulu	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	1000	0	Senior DevOps 	6700	81000	Luoto kompensaatio malli	Kyllä		
11/10/2024 17:57:38	Palkansaaja	En	41-45	Mies	19	Yliopisto	8							Unity Technologies	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	90	Staff Software Engineer	8120	145000	Kompensaatioon sisältyy RSU:ta	Kyllä		
11/10/2024 18:00:26	Palkansaaja	En	41-45	Mies	15		0							Zure	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Azure developer	5253	65000		Ei		
11/10/2024 18:22:55	Palkansaaja	En	31-35	Mies	10	Ylempi korkeakoulu	5								Tampere	Julkinen tai kolmas sektori	100	5	Mobiilikehittäjä	5990	72000		Kyllä		
11/10/2024 18:23:54	Palkansaaja	En	31-35		7									Finnair	PK-Seutu (Helsinki, Espoo, Vantaa)		100	20	Software developer	5250			Kyllä		
11/10/2024 18:59:57	Palkansaaja	En	21-25	Mies	3	Kauppatieteiden maisteri	21								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	107	40	Data scientist	6000	75000		Ei		
11/10/2024 19:02:03	Palkansaaja	En	31-35		9	Datanomi	7.14								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	web developer	4500	56250	virkistysseteli	Ei		
11/10/2024 19:07:57	Palkansaaja	En	36-40	Mies	18	Diplomi-insinööri	7								Tampere	Konsulttitalossa	100	15	Technical Director	7000	90000	STI-bonus	Ei		
11/10/2024 19:13:58	Palkansaaja	En	31-35	Mies	7	Tietotekniikan diplomi-insinööri	1.3							Reaktor	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	40	Software Developer	5250	70125	Palkka+lounasetu 200€ päälle. Kvartaaleittain mahdollisuusostaa osakkeita	Kyllä		
11/10/2024 19:43:23	Palkansaaja	En	31-35	Mies	6	Ammattikorkeakoulu	20								Turku	Konsulttitalossa	100	5	Senior software developer	5550	70000	Provisio n. 30 prosenttia	Saan vähemmän kuin muut samassa roolissa		
11/10/2024 19:45:14	Palkansaaja	En	31-35	Mies	5	Amk insinööri	0							Reaktor	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Software developer	5000	64000		Ei		
11/10/2024 19:47:44	Palkansaaja	En	31-35	Mies	12	Maisteri (tietojenkäsittelytiede)									Turku	Konsulttitalossa	100	0	Senior Software Developer	5500	66000		Ei		
11/10/2024 19:49:40	Palkansaaja	En	41-45	Mies	16	Tietotekniikan kandidaatti	4								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	40	Software Lead	6734	100950	Vuosibonus, riippuu yrityksen tuloksesta ja yksikön suoriutumisesta	Kyllä		
11/10/2024 19:52:07	Palkansaaja	En	31-35	Mies	10	Ylempi korkeakoulututkinto	50								Texas	Tuotetalossa, jonka core-bisnes on softa	40	0	Senior Backend Developer	15000	16000	10% bonus	Kyllä		
11/10/2024 19:57:14	Palkansaaja	En	36-40	Mies	12	Diplomi-insinööri	-17							Futurice	Tampere	Konsulttitalossa	100	10	Senior software developer	5800	72000		Ei		
11/10/2024 20:00:01	Palkansaaja	En	36-40	Mies	5	KTM	1								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	30	Data engineer	4840	63400	Palkka + edut + vuosibonus	Kyllä		
11/10/2024 20:23:29	Palkansaaja	En	31-35		7		21.7								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	50	Senior Software developer	6500	94250		Kyllä		
11/10/2024 21:18:39	Palkansaaja	En	31-35	Mies	6	Tekniikan kanditaatti (Tuotantotalous)	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	60	Data scientist	5500	71000	Palkka + bonus	Kyllä		
11/10/2024 21:20:05	Palkansaaja	En	31-35		3	FM	-5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Software developer	3500	44000		Ei		
11/10/2024 21:22:38	Palkansaaja	En	31-35	mies	6	Insinööri Amk	7								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Full stack developer	4550	57300				
11/10/2024 21:54:50	Palkansaaja	En	31-35	Mies	10	Diplomi-insinööri	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	60	Engineering Manager	6500	90000		Ei		
11/10/2024 22:08:01	Palkansaaja	En	31-35	N	6	FM	8								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	30	Product manager	5950	75000		Kyllä		
11/10/2024 22:24:45	Palkansaaja	En	31-35	Mies	3	Ylempi korkeakoulututkinto	14							Sogeti	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Test Automation Engineer	3700	48740		Ei		
11/10/2024 22:38:20	Palkansaaja	En	41-45	Mies	10	AMK	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Senior Frontend Developer	5150	64000	Osakkeita vestautuu about 500€/kk arvosta	Ei		
11/10/2024 23:34:32	Palkansaaja	En	31-35	Mies	8	Ohjelmistoinsinööri	4								Jyväskylä	Tuotetalossa, jonka core-bisnes on softa	100	0	Lead developer	5000			Ei		
12/10/2024 09:40:38	Palkansaaja	En	41-45	Mies	16	Kauppatieteiden Maisteri Tietojärjestelmätieteestä	0									Konsulttitalossa	100	0	Senior Software Developer	8500	105000		Kyllä		
12/10/2024 10:12:49	Palkansaaja	En	31-35	Mies	10	Insinööri	3							Smartvatten	Kokkola	Tuotetalossa, jonka core-bisnes on softa	100	50	Fullstack developer	4623	56000	ei oleeeee	Ei		
12/10/2024 10:28:39	Palkansaaja	En	41-45	Mies	15	Insinööri elektroniikka	1								Järvenpää	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Test automation engineer	4605	57195		Kyllä		
12/10/2024 11:20:37	Palkansaaja	En	36-40	Mies	10	Tietoliikenneonsinööri, AMK	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	70	Senior Software Developer	5624	69700	tulosbonus	Kyllä		
12/10/2024 11:34:55	Laskuttaja	En	46-50	mies	20	diplomi-insinööri (tietotekniikka)	0	1.5	full stack	90	150000	Käytän välitysfirmoja	Suomesta												
12/10/2024 12:11:12	Palkansaaja	En	31-35	Mies	10	DI	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	100	Software engineer	5800	80000		Kyllä		
12/10/2024 12:26:06	Palkansaaja	En	26-30	Mies	4	Alempi korkeakoulututkinto	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	Fullstack developer	3190			Ei		
12/10/2024 13:34:25	Palkansaaja	En	51-55	Mies	35	Tekn. yo	2								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	Platform Architect	6600	82500		Kyllä		
12/10/2024 14:35:29	Palkansaaja	En	31-35	Nainen	3	Lukio	5								Joensuu	Tuotetalossa, jonka core-bisnes on softa	100	10	Software engineer	3640	43680		Ei		
12/10/2024 14:45:34	Palkansaaja	En	36-40	M	12	DI	2.5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	105	0	Team lead	8700	108000	Kourallinen optioita, joiden arvo on 0€ kunnes pukumiehet päättävät toisin	Ei		
12/10/2024 15:01:48	Palkansaaja	En	31-35	nainen	4	fm, venäjän kieli	8							Tietoevry	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	10	Full stack developer	3920			Kyllä		
12/10/2024 17:32:40	Palkansaaja	En	21-25	Mies	2	Tietojenkäsittelytieteen kandidaatti	100							Mindler	PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	50	80	Fullstack developer	4000	24000		Ei	Sain potkut koeajalla koska ruotsalaiselta firmalta alkoi loppua rahat :(	
12/10/2024 17:38:12	Palkansaaja	En	21-25	Nainen	5	Tekniikan ylioppilas, tietotekniikka	1.3							Futurice	Tampere	Konsulttitalossa	60	25	Fullstack Developer	1936	472		Ei		
12/10/2024 20:26:48	Palkansaaja	En	21-25	Mies	2	IT-tradenomi	25								Tampere	Konsulttitalossa	100	25	Full-stack developer	3500	45200	Vuosibonus	Kyllä		
12/10/2024 21:11:03	Palkansaaja	En	36-40		12	Yliopisto	5							n8n	Tampere	Tuotetalossa, jonka core-bisnes on softa	100	40	Software engineer	8000	96000	Pieni siivu firmasta	Ei		
12/10/2024 21:30:13	Laskuttaja	En	46-50	mies	24	tradenomi	0	6	softadevausta, backend	75	115000	Käytän välitysfirmoja	Suomesta												
12/10/2024 21:53:17	Palkansaaja	En	46-50	Mies	10	Ylioppilas	0								Jyväskylä	Konsulttitalossa	100	0	Web Developer	3200	0		Ei		
13/10/2024 09:31:28	Palkansaaja	En	36-40	Mies	15	Ohjelmistotuotannon diplomi-insinööri	0							Arado	Turku	Konsulttitalossa	100	40	Senior Consultant	7400	90000	Kuukausipalkka on 50% kuun laskutuksesta.	Kyllä		
13/10/2024 09:59:15	Palkansaaja	En	31-35	mies	16	tekn. yo	1.3								Turku	Konsulttitalossa	100	1	Senior Embedded Developer / Electronics engineer	5358			Kyllä		
13/10/2024 10:09:21	Palkansaaja	En	31-35		4	Fyysikko	20								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	70	Data Scientist	4750			Kyllä		
13/10/2024 10:47:45	Palkansaaja	En	36-40	Mies	7		0							Sitedrive	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Lead developer (frontend focus)	7280	91000	Oma panostus yrityksen osakekantaan, optio-ohjelma	Kyllä		
13/10/2024 12:11:22	Palkansaaja	En	41-45	Mies	4.5	Tradenomi, tietojenkäsittely (AMK)	3.8								Turku	Konsulttitalo, jolla on omaa tuotebisnestä	100	15	Full stack developer	3518	44656		Ei		
13/10/2024 12:51:05	Palkansaaja	En	36-40	Mies	12	Teekkari	25								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	80	Full stack developer	6000	78000	Optiot palkan päälle (laskettu arvolla 0)	Kyllä		Yrityksen koko olisi mielenkiintoinen tieto tilastoissa
13/10/2024 13:03:50	Palkansaaja	En	36-40	Mies	7	Tietotekniikan insinööri	0							Siili Solutions	Seinäjoki	Konsulttitalossa	100	60	Software developer	4000	50000		Ei		
13/10/2024 15:24:03	Palkansaaja	En	31-35	Mies	4	AMK	31								Tampere	Konsulttitalossa	37.5	5	Software Architect	6300	78000		Kyllä		
13/10/2024 15:36:37	Palkansaaja	En	41-45	Nainen	2	Ammattikoulu	0								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	Software developer	3200	40000		Ei		
13/10/2024 20:00:12	Palkansaaja	En	41-45		5	FT									PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100		Data scientist	6000	75000		Kyllä		
13/10/2024 20:15:14	Palkansaaja	En	41-45	Mies	17	DI	2								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	10	DevOps specialist	6000	72000	Kiinteä palkka	Kyllä		
13/10/2024 20:47:35	Laskuttaja	Kyllä, palkansaajasta laskuttajaksi	41-45	Mies	23	Diplomi-insinööri	0	0	specialist		0	Itse	Ulkomailta												
13/10/2024 23:05:11	Palkansaaja	En	31-35	Mies	12	AMK (Tietojenkäsittelyn tradenomi)	0							Brella	PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Full-stack Developer	6511	78100	Peruspalkka + optiot	Kyllä		
14/10/2024 00:46:19	Palkansaaja	En	46-50	mies	27		2.6								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	Senior fullstack SW developer	4800	0		Ei		
14/10/2024 02:22:35	Palkansaaja	En	36-40	Mies	12	Diplomi-insinööri	10								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	15	Product Manager	5690			Ei		
14/10/2024 07:59:43	Laskuttaja	En	31-35	Mies	9	DI	1	2	Softadevaus	84	108000	Itse	Suomesta												
14/10/2024 08:28:51	Palkansaaja	En	46-50	mies	21	DI, Ohjelmistotekniikka	3								Seinäjoki	Tuotetalossa, jonka core-bisnes on softa	100	5	Chief Architect	6300	0		Kyllä		
14/10/2024 08:29:01	Palkansaaja	En	36-40	mies	8	merkonomi	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	20	full stack developer	4545		54540	Kyllä		
14/10/2024 08:37:31	Palkansaaja	Kyllä, laskuttajasta palkansaajaksi	26-30	Mies	4	Tietotekniikan maisteri									PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Data Engineer	5200	62400	Vain palkka	Ei		
14/10/2024 08:48:29	Palkansaaja	En	36-40	Mies	17	Ylioppilas, Tietojenkäsittelyn IT-Tradenomi	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	0	Senior Full Stack Developer	5433	71800	Etätoimisto, netti kotiin, puhelin- ja virike-edut, koulutusrahasto	Kyllä	.NET -developer. Koodausta, arkkitehtuurisuunnittelua, asiakaspalavereja, devops-hommia. Koko paketti, vain myynti puuttuu.	Tekkistäkin vois checkboxeilla kysästä
14/10/2024 08:53:26	Palkansaaja	En	31-35	Mies	9	Diplomi-insinööri	3.8								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	90	Full-stack web-ohjelmistokehittäjä 	5400	67500	Nimellisen kokoinen kasvuyrityksen optio-ohjelma palkan lisäksi	Kyllä		
14/10/2024 08:55:11	Laskuttaja	En	26-30	Mies	3.5	Tradenomi, tietojenkäsittely.	3	4	RPA-kehitys	35	25000	Itse, Aina sama asiakas.	Suomesta											Teen töitä opiskelujen ohella keskimäärin 10-20 tuntia viikossa.	
14/10/2024 08:55:52	Palkansaaja	En	36-40		12	insinööri	0								Tampere	Konsulttitalossa	100	1	Frontend developer	4700	0		Ei		
14/10/2024 08:59:49	Palkansaaja	En	26-30	Mies	5	Luonnontieteiden Kandidaatti	0								Tampere	Tuotetalossa, jonka core-bisnes on softa	100	20	Fullstack Developer	5000	60000		Kyllä		
14/10/2024 09:08:51	Palkansaaja	En	36-40	Mies	14	Tietotekniikan Insinööri	0.4							Siili Solutions Oyj 	Seinäjoki	Konsulttitalossa	100	60	Full-stack developer	4620	55440	90/10 	Ei		
14/10/2024 09:21:33	Laskuttaja	En	36-40	Mies	15	Ekonomi	0	7	Full stack	129	50000	Itse	Suomesta, Ulkomailta												
14/10/2024 09:22:03	Palkansaaja	En	41-45	Mies	18	Insinööri (AMK)	3							Tietoevry	Tampere		100	80	Senior Software Developer	5290	67000		Kyllä		
14/10/2024 09:29:43	Palkansaaja	En	36-40	Mies	18	Ylioppilas, kesken jääneet yliopisto-opinnot (Tietojenkäsittelytiede)	1							Solita	Turku	Konsulttitalossa	100	10	Senior Front-end Developer	5407.48	68915	Kiinteä kuukausipalkka	Kyllä		
14/10/2024 09:31:39	Palkansaaja	En	31-35	mies	8	DI	10								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	50	Arkkitehti	6000	75000		Kyllä		
14/10/2024 09:42:45	Palkansaaja	En	31-35	Mies	10	Ylioppilas	0								Oulu	Konsulttitalossa	100	5	Full-stack developer	6800	81600		Kyllä		
14/10/2024 10:09:56	Palkansaaja	En	26-30	Mies	3	Diplomi-insinööri (tietotekniikka)	20							Data & AI -konsulttilafka	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Machine Learning Engineer	5000	72000	Peruspalkka + firman tulokseen sidottu bonus loppuvuodesta + kattavat työsuhde-edut.	Kyllä		
14/10/2024 10:11:13	Palkansaaja	En	46-50	Nainen	27	Opistotaso	7								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20		6400			Kyllä		
14/10/2024 10:24:23	Laskuttaja	En	36-40	mies	12	mies	0	8	backend, aws/gcp infratunkkaus, devops	95	150000	Käytän välitysfirmoja	Suomesta												
14/10/2024 10:30:19	Palkansaaja		31-35	on	10	Riittävä	0							kasvuyhtiö		Tuotetalossa, jonka keskeinen tarjonta on ohjelmisto	105	67	Ohjelmoija	5000	0		Kyllä		Suomenkielinen kysely voisi sisältää parempaa suomenkieltä. Softa hyi, core-business yök.
14/10/2024 11:03:14	Palkansaaja	En	41-45	Mies	25	FM TKT	20								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	25	Lead architect	10722	135000	Vähemmistösiivu listaamattomasta yhtiöstä, jonkin verran optioita. Työsuhdematkakortti, -netti ja -puhelin ja muutama satanen virike-etuja vuodessa.	Kyllä		Voisi eritellä omiin kohtiinsa potentiaaliset edut (optiot, osakkeet) ja ei suoraan rahana realisoitavat (hammashoidot, työsuhdefillarit yms.)
14/10/2024 11:03:32	Palkansaaja	En	21-25	Mies	4	Yliopisto jätetty kesken	50								Tampere	Konsulttitalossa	100	10	DevOps Engineer	5000	60000		Kyllä		
14/10/2024 11:27:48	Palkansaaja	En	41-45	mies	19	DI	1								Tampere	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	60	DevOps Manager	6280	90000	peruspalkka + bonus	Kyllä		
14/10/2024 11:46:00	Palkansaaja	En	36-40	F	5	Datanomi	8								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	40	Frontend developer	4000	50000		Kyllä		
14/10/2024 11:55:36	Palkansaaja	En	36-40	Mies	13	Yliopisto-dropout	0								Turku	Konsulttitalossa	100	50	Software developer	7000	90000		Kyllä		
14/10/2024 13:11:30	Palkansaaja	En	31-35	mies	4	FM suomen kieli, Hive Helsinki									PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	90	10	Ohjelmistokehittäjä	4250			Kyllä		
14/10/2024 13:11:41	Palkansaaja	En	41-45	M	17	Tekn. yo.	0								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	30	Lead	7000		+ pienimuotoinen osakeohjelmta	Kyllä		
14/10/2024 13:17:54	Palkansaaja	En	36-40	Mies	13	AMK	3								Turku	Tuotetalossa, jonka core-bisnes on softa	100	2	johtaja	9200	140000		Kyllä		
14/10/2024 13:48:37	Palkansaaja	En	36-40		3		10									Konsulttitalossa	100	5	Project Manager	5200	67000		Ei		
14/10/2024 13:50:50	Palkansaaja	En	36-40	Mies	17	Ammattikoulu	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	100	90	Ohjelmistoarkkitehti	6400	81000		Kyllä		
14/10/2024 13:52:30	Palkansaaja	En	26-30	mies	10	IT-tradenomi	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	0	Software Developer	7500	88000		Kyllä		
14/10/2024 13:54:35	Laskuttaja	En	36-40	He / Him / Male	14	Tietoliikennetekniikan DI	6.35	2	full stack	84	135000	Itse, Käytän välitysfirmoja	Suomesta												
14/10/2024 14:11:20	Palkansaaja	En	31-35	mies	8	filosofian maisteri (humanistinen, tietojenkäsittelytieteen pitkä sivuaine)	0							Recruit Co., Ltd.	Tokio, Japani	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	5	Data engineer + fullstack web dev	2940	44070	12 kuukauden palkka, plus kaksi kertaa vuodessa maksettava à n. 1-2 kuukauden palkkaa vastaava bonus	Verrattuna moniin japanilaisiin yrityksiin se on, mutta Tokiossa toimiviin globaaleihin yrityksiin verrattuna ei aivan.		
14/10/2024 14:35:12	Palkansaaja	En	31-35	Mies	6	Filosofian kandidaatti	5								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Software architect	5700	71500		Kyllä		
14/10/2024 14:45:59	Palkansaaja	En	41-45	Mies	10	Melkein maisteri	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	5	BI Consult	5700	68000	Pieni bonusosuus kk-palkan päällä	Kyllä	Rooli on kyllä sellainen, että ei hajuakaan, mitä muille maksetaan vastaavassa asemassa	Firmakysymykseen vastaaminen on kyllä tunnistamisen kannalta sellainen, että melkeinpä kaikki vastaajat voidaan yksilöidä suht helposti.
14/10/2024 15:11:10	Palkansaaja	En	41-45	mies	18	Ammattikorkeakoulu	6							OP	Oulu	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	20	Solution analyst	6300	80000		Kyllä		
14/10/2024 15:26:01	Palkansaaja	En	26-30	Mies	8	AMK insinööri	0								Oulu	Konsulttitalossa	100	90	Senior Software Engineer, backend / full stack	5300	63000	Kiinteä kuukausipalkka ilman bonuksia, osakkeita, optioita jne. kannustimia	Ei		Olisi ehkä mukava saada jonkinlaista dataa miten teknologiat tai kielet vaikuttavat tulotasoon suomessa. Jenkeistä tuntuu puskevan monen moista charttia mikä on keskimääräinen tulotaso henkilöillä jotka kirjottavat Javaa, Go:ta, typescriptiä jne. Eli karkeasti voisi halutessaan kertoa pääasiallisen ohjelmointikielensä ja tästä saataisiin muodostettua dataa tyylillä "Javadenat ovat palkkakuninkaita ja seuraavana tulevat Go:ta kirjottavat jannut".
14/10/2024 15:33:34	Palkansaaja	En	26-30	Mies	6	It-insinööri	3								Kuopio	Tuotetalossa, jonka core-bisnes on softa	100	50	Cloud Engineer	5500	70000	Vuosibonus max 1kk palkasta	Kyllä		
14/10/2024 15:38:08	Palkansaaja	En	26-30	M	6	FM	7							Valtio	PK-Seutu (Helsinki, Espoo, Vantaa)	Julkinen tai kolmas sektori	100	20	It-asiantuntija	4250			Ei		
14/10/2024 16:21:35	Palkansaaja	En	36-40	Mies	5	Insinööri AMK 	27								Tampere	Konsulttitalossa	100	5	PLM Engineer	4700	60000		Kyllä		
14/10/2024 16:49:46	Palkansaaja	En	31-35	Mies	10	Tietojenkäsittelytiede (valmistumatta)	3								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	50	Full stack software engineer	5700	75000	joku hatusta vedetty arvio optioiden odotusarvolle	Kyllä		
14/10/2024 17:56:16	Laskuttaja	En	46-50	Mies	24	diplomi-insinööri (ohjelmistotekniikka)	0	2	Softadevausta (backend)	80	135000	Käytän välitysfirmoja	Suomesta, Ulkomailta												
14/10/2024 18:12:16	Palkansaaja	En	36-40	Mies	20	Ylioppilas	12								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	40	Principal Engineer	8000	112000		Kyllä		
14/10/2024 18:35:07	Palkansaaja	En	41-45	M	14	DI, tietoliikennetekniikka	0								Tampere	Konsulttitalossa	100	50	Senior software engineer, full stack, web crud	5800	75000		Kyllä		
14/10/2024 19:44:25	Palkansaaja	En	26-30	Mies	4	Ylioppilas	26								PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	20	Azure specialist	4300	51600	Osakeohjelma mahdollistaa yrityksen osakkeiden oston markkinahintaa pienemmällä summalla	Kyllä		
14/10/2024 21:31:57	Palkansaaja	En	41-45	Mies	11	Ylempi korkeakoulu	14								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	90	CTO	7000	91000		Ei		
14/10/2024 22:03:09	Palkansaaja	En	31-35	Mies	10	Insinööri (amk)	2								PK-Seutu (Helsinki, Espoo, Vantaa)	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	30	Senior developer 	6750	89500	bonus, lisä-/ylityöt	Kyllä		
14/10/2024 23:30:54	Palkansaaja	En	46-50	Mies	26	FM tietojenkäsittelytiede, tradenomi, sosionomi AMK	0								Oulu	Tuotetalossa, jonka core-bisnes on softa	80	50	Lead developer, medical software	4640		55920	Kyllä		
14/10/2024 23:40:45	Palkansaaja	En	41-45	mies	21	DI	4								PK-Seutu (Helsinki, Espoo, Vantaa)	Tuotetalossa, jonka core-bisnes on softa	100	30	CTO	7300	100000		Kyllä		
15/10/2024 00:21:09	Palkansaaja	En	31-35	mies	7	ylioppilas	5							Sanoma Media Finland		Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	10	Frontend developer	5000	65000		Ei		
15/10/2024 01:46:55	Palkansaaja	En	36-40	Mies	7	Tietotekniikan kandi	10								Tampere	Konsulttitalossa	100	30	Fullstack developer	4700	52000		Kyllä		
15/10/2024 08:48:35	Palkansaaja	En	26-30	Mies	2	Ammattikoulu	5								Tampere	Mainostoimisto	100	1	Web developer / WordPress developer	3100	37200		Ei		
15/10/2024 09:54:06	Palkansaaja	En	36-40		18										PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	100	senior software developer	6600	82000				
15/10/2024 10:34:38	Palkansaaja	En	41-45	Mies	20	Datanomi	5								Turku	Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)	100	100	Scrum Master	5000			Kyllä		
15/10/2024 11:11:16	Palkansaaja	En					3							Wonna Oy	PK-Seutu (Helsinki, Espoo, Vantaa)	Konsulttitalossa	100	70	Lead Fullstack Developer	6200	80500	Palkka + bonus joka lasketaan laskutettujen tuntien suhteessa firman tuloksen tietyn raja-arvon ylimenevästä osasta + osingot.	Kyllä		
15/10/2024 11:54:43	Laskuttaja	En	41-45	Mies	15	amk		2	devops	75		Käytän välitysfirmoja	Suomesta												
15/10/2024 12:51:54	Palkansaaja	En	31-35		12	DI	2.5								Tampere	Konsulttitalossa	100	90		5905	73235		Kyllä		
15/10/2024 14:01:32	Palkansaaja	En	41-45	Mies	20	Ylioppilas	2								Turku	Tuotetalossa, jonka core-bisnes on softa	100	33	Tuotekehitystiimien vetäjä	7500			Ei		
15/10/2024 14:55:03	Laskuttaja	En	31-35	Mies	9	Diplomi-insinööri	7.78	3	Power BI Konsultointi	97	160000	Itse, Käytän välitysfirmoja	Suomesta												
