Timestamp,Palkansaaja vai laskuttaja,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen? (muut vastaukset),Vapaa sana,Palaute,Vastauskieli,Vastaustunniste,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2024-10-07 12:37:33.505,Palkansaaja,Ei,26-30,mies,9.0,tietotekniikan DI,5.0,,,,,,,Yleisradio,PK-seutu,Julkinen tai kolmas sektori,1.0,0.35,Developer,5428.0,69000.0,,Kyllä,,,,fi,925fe3d658b4562f,Developer,5750.0,5750.0
2024-10-07 12:39:25.138,Palkansaaja,Ei,36-40,,9.0,FM,8.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Lead Engineer,7200.0,101600.0,Kuukausipalkka + Bonus,Kyllä,,,,fi,05b198ec2d5ada64,Lead Engineer,8466.666666666666,8466.666666666666
2024-10-07 12:40:26.773,Palkansaaja,Ei,31-35,,11.0,,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.5,Senior UX/Product Designer,5450.0,68125.0,Kuukausipalkka + bonus ja osingot voitollisena vuonna,Muu,"Samanlaisiin konsulttitaloihin verrattuna about sama, tuotetalossa saisin enemmän",,,fi,86268725de7bb473,Senior UX/Product Designer,5677.083333333333,5677.083333333333
2024-10-07 12:40:44.396,Palkansaaja,Ei,36-40,mies,7.0,amk-insinööri,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Fullstack,5500.0,68750.0,,Kyllä,,,,fi,8f396debae970cd6,*Full-stack Developer,5729.166666666667,5729.166666666667
2024-10-07 12:41:07.072,Palkansaaja,Ei,31-35,mies,8.0,Amis + keskeytetty AMK,37.0,,,,,,,Tietoevry,Turku,,1.0,0.1,Senior Azure Engineer,6300.0,78750.0,,Kyllä,,,Hyvä setti kyssäreitä!,fi,57ad5c108e540d3c,Senior Azure Engineer,6562.5,6562.5
2024-10-07 12:55:52.606,Laskuttaja,Ei,41-45,mies,23.0,DI,5.0,2.0,Full stack developer,85.0,160000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,Laskutustavan voisi kysyä. Itse laskutan kiinteää kuukausihintaa,fi,b4fd80fd557ee90f,,,
2024-10-07 12:57:20.977,Palkansaaja,Ei,36-40,nainen,14.0,Datanomi,14.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.2,,5900.0,70800.0,,Kyllä,,,,fi,a59b984c121943e9,,5900.0,5900.0
2024-10-07 13:14:16.287,Palkansaaja,Ei,31-35,mies,15.0,Insinööri-AMK,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Azure architect,7200.0,100000.0,,Kyllä,,,,fi,2b3e8a3a82c1322a,Azure architect,8333.333333333334,8333.333333333334
2024-10-07 13:15:57.226,Palkansaaja,Ei,31-35,mies,15.0,Ylioppilas,20.0,,,,,,,Fennoa,Etätyöfirma,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Senior Software Engineer,5500.0,72.0,"Kiinteä palkka, firman tulokseen sidotut bonarit",Kyllä,,,,fi,ec3d3522b52c6c44,Senior Software Engineer,6.0,6.0
2024-10-07 13:21:47.313,Laskuttaja,Ei,36-40,,17.0,Tradenomi,0.0,6.0,Full stack,85.0,150000.0,"Itse, Käytän välitysfirmoja","Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,67116d3fc2e8b181,,,
2024-10-07 13:27:37.438,Palkansaaja,Ei,31-35,mies,7.0,Ylempi korkeakoulututkinto,1.0,,,,,,,Gofore,Jyväskylä,Konsulttitalossa,1.0,1.0,Embedded software developer,4800.0,60600.0,Vuosibonus,Kyllä,,,,fi,dda003e68e381f7d,Embedded software developer,5050.0,5050.0
2024-10-07 13:36:00.648,Laskuttaja,Ei,46-50,mies,25.0,,2.0,11.0,"Product owner, Solution analyst",84.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,"Hinnat saattavat vaihdella asiakassektoreittain, joten niiden erottwleminen voisi olla aiherllista.",fi,4c0278d6ae8894c1,,,
2024-10-07 13:38:33.827,Palkansaaja,,31-35,mies,7.0,"Insinööri (AMK), tietotekniikka",2.5,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Senior fullstack developer,5500.0,71600.0,,Kyllä,,,,fi,0fb73ced03c38dc7,Senior fullstack developer,5966.666666666667,5966.666666666667
2024-10-07 13:42:58.882,Palkansaaja,Ei,31-35,nainen,8.0,lukio,0.0,,,,,,,redandblue,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.03,Web Developer,3900.0,46800.0,,Kyllä,,,,fi,01dcc4a68007f712,Web Developer,3900.0,3900.0
2024-10-07 13:43:41.527,Palkansaaja,Ei,31-35,mies,7.0,AMK Insinööri,13.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Azure Cloud Specialist,4750.0,57000.0,Osakeohjelma vuosittain,Kyllä,,"Riippuu paljon serttei suorittaa, nii saa enempi bonareit",,fi,6ce8f7ca5fec7731,Azure Cloud Specialist,4750.0,4750.0
2024-10-07 13:44:47.745,Palkansaaja,Ei,36-40,mies,14.0,Ylempi korkeakoulututkinto-,-7.0,,,,,,,Vincit,Tampere,Konsulttitalossa,1.0,0.05,Software Developer,5200.0,,,Kyllä,,,,fi,ebbf6acbf3bfd0ed,Software Developer,,
2024-10-07 13:46:18.448,Palkansaaja,Ei,36-40,mies,15.0,Ammattikorkeakoulu,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.95,Data Architect,6753.0,89500.0,Osakeomistus + firman yhteinen jaettava bonus,Kyllä,,,,fi,35f1c5dd5d6571f0,Data Architect,7458.333333333333,7458.333333333333
2024-10-07 13:52:10.483,Palkansaaja,Ei,41-45,mies,3.0,"DI (ei IT), Tietojenkäsittelytieteen opintoja noin 100op",1.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,AWS Cloud Engineer,4600.0,60000.0,Osakkeita,Kyllä,,,,fi,9646e06ce845caa0,AWS Cloud Engineer,5000.0,5000.0
2024-10-07 13:54:23.601,Palkansaaja,Ei,31-35,mies,10.0,Insinööri (AMK),5.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,1.0,Senior software developer,5800.0,69600.0,,Kyllä,,,,fi,28532f0c8327c7c2,*Senior Developer,5800.0,5800.0
2024-10-07 14:09:14.163,Palkansaaja,Ei,41-45,mies,25.0,"pidempi korkeakoulututkinto, tohtorikoulutus jäänyt kesken",6.0,,,,,,,Mozilla,San Francisco,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Staff Software Engineer,8750.0,150000.0,omaan ja firman tulokseen perustuva rahabonus,Muu,"Kyllä verrattuna Suomen markkinoille, ei verrattuna kansainvälisesti",,,fi,d2a85f2b08878731,Staff Software Engineer,12500.0,12500.0
2024-10-07 14:09:59.753,Palkansaaja,Ei,31-35,,,DI,38.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,,6200.0,100000.0,"Peruspalkka + bonus, osakkeet",Kyllä,,,,fi,ded8d1d12f853a07,,8333.333333333334,8333.333333333334
2024-10-07 14:11:57.549,Palkansaaja,Ei,36-40,mies,15.0,ylioppilas,5.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.0,Lead Architect,6500.0,81250.0,,Kyllä,,,,fi,b1696e6ce9403ea4,Lead Architect,6770.833333333333,6770.833333333333
2024-10-07 14:18:12.666,Laskuttaja,Ei,36-40,mies,18.0,International Baccalaureate,42.0,2.0,"Osa-aikainen CTO, pilviarkkitehti, backendahtava generalist",125.0,111621.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,10ccbc0e5c899ca2,,,
2024-10-07 14:19:18.823,Palkansaaja,Ei,> 55v,mies,32.0,korkeampi korkeakoulututkinto,2.3,,,,,,,,Tampere,Julkinen tai kolmas sektori,1.0,0.1,Backend developer,6142.0,6142.0,,Kyllä,,,,fi,96fca6a3bb5c5192,Backend developer,511.8333333333333,511.8333333333333
2024-10-07 14:24:49.373,Palkansaaja,Ei,36-40,mies,15.0,Ylempi,-10.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Arkkitehti,6400.0,85000.0,,Kyllä,,,,fi,63d454e2524ed1fc,Arkkitehti,7083.333333333333,7083.333333333333
2024-10-07 14:29:53.412,Palkansaaja,Ei,46-50,mies,30.0,DI,2.5,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,CxO,7500.0,94000.0,,Ei,,,,fi,0df23a1d91834c11,CxO,7833.333333333333,7833.333333333333
2024-10-07 14:31:25.525,Laskuttaja,Ei,31-35,mies,12.0,ylioppilas,10.0,4.0,"Full stack, mobiili, devops",150.0,250000.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,5698b14cf36f7add,,,
2024-10-07 14:41:06.083,Palkansaaja,Ei,36-40,mies,15.0,Ylempi korkeakoulututkinto,-8.0,,,,,,,Compile,PK-seutu,Konsulttitalossa,1.0,0.01,Software Architect,9000.0,115000.0,Provisio + erilaiset bonukset,Kyllä,,,,fi,d26846dbad9f96a7,Software Architect,9583.333333333334,9583.333333333334
2024-10-07 14:44:28.263,Palkansaaja,Ei,36-40,mies,14.0,Automaatiotekniikan diplomi-insinööri,4.5,,,,,,,Elisa Industriq Finland(entinen Leanware),Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.01,"Fullstack developer, C#, Angular",5160.0,64500.0,,Kyllä,,Nykyinen työpaikka on kolmas oman alan työpaikka. Nykyisessä paikassa olen ollut viimeiset 9 vuotta. Tämä on saattanut vaikuttaa palkka kehitykseen negatiivisesti.,"Voitaisiin kysellä monesko työpaikka nykyinen on ja kauanko on ollut nykyisessä. Tällä tavalla voitaisiin saada dataa miten paljon työpaikan vaihdokset ja palkka ""shoppailulla"" oikeasti tienaa.",fi,1c98b96c207751e8,"Fullstack developer, C#, Angular",5375.0,5375.0
2024-10-07 14:50:04.428,Laskuttaja,Ei,31-35,mies,12.0,"Elektroniikka-asentaja, ammattikoulu",0.0,3.0,Full stack devausta,80.0,140000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,2b4bb8f2fa37d89c,,,
2024-10-07 14:50:49.274,Laskuttaja,Ei,31-35,mies,10.0,KTM,0.0,1.5,"Integraatiotuotteita, backend, konsultointi mm. kilpailutuksessa, ",90.0,70000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,e28c2603cdce91d3,,,
2024-10-07 14:55:48.898,Palkansaaja,Ei,31-35,mies,,Lukio,13.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Senior fullstack engineer,6500.0,78000.0,Pelkkää palkkaa,Kyllä,,,,fi,a9a0ad7cf04224b0,Senior fullstack engineer,6500.0,6500.0
2024-10-07 14:57:44.211,Laskuttaja,Ei,36-40,mies,15.0,Yliopisto,0.0,,Verkkopalvelut,75.0,100000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,6ee5eac45de77645,,,
2024-10-07 14:59:06.901,Palkansaaja,Ei,31-35,mies,11.0,ammattikoulu,10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.8,"Team lead, customer success & projecting",5500.0,,,Kyllä,,,,fi,7c59c4c3a6a675c2,"Team lead, customer success & projecting",,
2024-10-07 15:03:00.526,Palkansaaja,Ei,36-40,mies,18.0,insinööri,2.0,,,,,,,Liikennevirta,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Infrastructure engineer,7330.0,104000.0,,Kyllä,,,,fi,b435742d6b622169,Infrastructure engineer,8666.666666666666,8666.666666666666
2024-10-07 15:04:09.642,Palkansaaja,Ei,36-40,mies,14.0,AMK ICT-tradenomi,8.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,"Senior software developer, full stack",4000.0,54000.0,Kuukausipalkka ja muutamia etuja,Kyllä,,,Kiitos!,fi,8a8e91e5d53d7ef6,"Senior software developer, full stack",4500.0,4500.0
2024-10-07 15:10:21.133,Palkansaaja,Ei,26-30,mies,4.0,AMK,7.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.8,Senior full-stack software developer,5100.0,,,Kyllä,,,,fi,826f6b6a0e49a0e2,Senior full-stack software developer,,
2024-10-07 15:10:35.420,Palkansaaja,Ei,36-40,mies,15.0,IT-tradenomi,3.0,,,,,,,Solita,PK-seutu,henkilöstövuokraus (aka konsulttitalo),1.0,0.15,Koodaava arkkitehti,6103.98,76300.0,"Suorat palkkatulot, ei komissioita, provisioita, bonuskuvioita tai muita sekoiluja.",Kyllä,,,"Kompensaatiopreferensseistä voisi yrittää tehdä jotain täsmennyskyselyä, esim. saatko provisioita/bonusta/etuja/lupauksia, sekä haluaisitko provisioita/bonusta/etuja/lupauksia.
",fi,bef18d6389ba7092,Koodaava arkkitehti,6358.333333333333,6358.333333333333
2024-10-07 15:10:41.773,Palkansaaja,Ei,41-45,,19.0,Ylempi korkeakoulututkinto,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.2,CTO,6600.0,,merkittävä omistus startup-yrityksessä,Muu,"huomattavasti vähemmän kuin puhtaasti palkkatöissä, mutta omistus kompensoi",,,fi,bdcfc32e0c221d85,CTO,,
2024-10-07 15:20:46.503,Palkansaaja,Ei,26-30,mies,8.0,,3.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.8,Senior software engineer,6000.0,75000.0,,Kyllä,,,,fi,1943375a3d457ef9,Senior software engineer,6250.0,6250.0
2024-10-07 15:23:35.273,Palkansaaja,Ei,31-35,mies,9.0,"Filosofian maisteri, tietojenkäsittelytieteet",5.0,,,,,,,Polar Squad,PK-seutu,Konsulttitalossa,1.0,0.6,Cloud and devops engineer,5400.0,70000.0,,Kyllä,,,,fi,880cb6026d6080de,Cloud and devops engineer,5833.333333333333,5833.333333333333
2024-10-07 15:32:59.737,Palkansaaja,laskuttaja → palkansaaja,41-45,mies,20.0,DI,-40.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,Software engineer ,5500.0,,Optio-ohjelma,Ei,,Olen tietoisesti ottanut palkassa vastaan saadakseni kivan työn,,fi,275967d58c2ce1ed,Software engineer ,,
2024-10-07 15:36:12.480,Palkansaaja,Ei,26-30,mies,7.0,Tietotekniikan insinööri (AMK),16.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.5,Software Architect,5800.0,76000.0,,Kyllä,,,,fi,b38565f1a03b755f,Software Architect,6333.333333333333,6333.333333333333
2024-10-07 15:37:37.992,Palkansaaja,Ei,46-50,mies,22.0,tradenomi,0.0,,,,,,,Veikkaus,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.75,Lead Developer,6400.0,75000.0,ei optioita,Muu,"Ihan OK, saisin varmasti vähän enemmän jos vaihtaisin, mutta ei sen niin väliä",,,fi,f42ae8927362f1e3,Lead Developer,6250.0,6250.0
2024-10-07 15:38:18.649,Palkansaaja,Ei,21-25,,8.0,Amis,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.6,Full-stack developer,4350.0,52200.0,rahaa + optioita joiden arvo on 0 kunnes toisin todistetaan,Muu,"optiot ja firman näkyvyys huomioiden kyllä, pelkkää rahaa katsoen ei.",,,fi,5e47bdfe8949190e,*Full-stack Developer,4350.0,4350.0
2024-10-07 15:38:32.302,Laskuttaja,Ei,36-40,mies,16.0,Filosofian Maisteri,0.0,3.0,Ohjelmistokehitystä,95.0,160000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,f3f34bc0d7032a1b,,,
2024-10-07 15:39:20.773,Palkansaaja,Ei,46-50,mies,25.0,DI,0.0,,,,,,,,Vaasa,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,CTO & full stack developer,4000.0,49000.0,"Perustaja, joten iso siivu firmaa.",Ei,,,Ei konsultti firman yrittäjä / perustaja ei oikeen mee järkevästi palkansaaja / laskuttaja akselille,fi,69508544b03cce95,CTO & full stack developer,4083.3333333333335,4083.3333333333335
2024-10-07 15:39:36.907,Palkansaaja,Ei,26-30,mies,3.0,"AMK-Insinööri, maisteri-opiskelija",10.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.4,Software Engineer,4300.0,53000.0,Palkka + vuosittaiset bonukset,Kyllä,,,,fi,d94c1bf9a278510a,Software Engineer,4416.666666666667,4416.666666666667
2024-10-07 15:40:27.155,Palkansaaja,Ei,41-45,mies,23.0,Lukio,-15.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.4,Senior Mobile Developer,6100.0,80000.0,,Muu,Jää alle palkkapyyntöni sekä näkemyksestäni keskitasosta,,,fi,9a807e78e80db0ab,Senior Mobile Developer,6666.666666666667,6666.666666666667
2024-10-07 15:43:03.292,Palkansaaja,Ei,36-40,mies,8.0,TKT kandi ikuisesti kesken,0.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.0,Backend / DevOps,7100.0,92000.0,Pohjapalkka + laskutusbonus,Kyllä,,,,fi,746bb1527365b50c,Backend / DevOps,7666.666666666667,7666.666666666667
2024-10-07 15:54:10.843,Palkansaaja,Ei,41-45,mies,18.0,"Filosofian maisteri, tietojenkäsittelytiede",12.0,,,,,,,Futurice,Tampere,Konsulttitalossa,1.0,0.15,Lead developer,6079.0,81000.0,,Kyllä,,,,fi,470d47de7b8cad48,Lead developer,6750.0,6750.0
2024-10-07 15:54:57.639,Palkansaaja,Ei,36-40,nainen,10.0,AMK,,,,,,,,Compile,PK-seutu,Konsulttitalossa,1.0,0.2,Backend developer,6500.0,83000.0,bonukset 4x vuodessa,Kyllä,,,,fi,af2b3c3a80b3bfab,Backend developer,6916.666666666667,6916.666666666667
2024-10-07 15:55:11.260,Palkansaaja,Ei,41-45,nainen,2.0,,15.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",0.93,0.0,Software developer,3150.0,,,Ei,,,,fi,f3a33d5dce834eeb,Software developer,,
2024-10-07 15:56:32.609,Palkansaaja,Ei,31-35,nainen,6.0,"FM, matematiikka",12.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.8,Frontend/fullstack developer,4500.0,58000.0,,Ei,,,,fi,a574258edebd082f,Frontend/fullstack developer,4833.333333333333,4833.333333333333
2024-10-07 16:01:32.294,Palkansaaja,Ei,31-35,mies,14.0,Diplomi-insinööri,3.5,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Senior Data Developer,5800.0,73000.0,Kk-palkka + bonus max 10% vuosipalkasta,Ei,,,,fi,9e0b9059e219ff23,Senior Data Developer,6083.333333333333,6083.333333333333
2024-10-07 16:06:19.564,Palkansaaja,Ei,31-35,mies,5.0,Tekniikan kandidaatti,0.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",0.7,0.25,Geneerinen devaaja,3000.0,,Rahapalkan lisäksi optioita osakkeisiin joiden arvo toistaiseksi 0,Ei,,,,fi,6ea0722aa9ddca85,Geneerinen devaaja,,
2024-10-07 16:14:42.113,Palkansaaja,Ei,26-30,nainen,4.0,Tietotekniikan DI,4.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Software developer,5000.0,60000.0,,Kyllä,,,,fi,d972b6914f523dfd,Software developer,5000.0,5000.0
2024-10-07 16:23:44.547,Palkansaaja,Ei,31-35,mies,8.0,Tekniikan ylioppilas,-20.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,Full-stack developer,4500.0,56000.0,Startup-optiota,Ei,,,,fi,6d1db400d42664fb,*Full-stack Developer,4666.666666666667,4666.666666666667
2024-10-07 16:24:51.028,Laskuttaja,Ei,36-40,mies,15.0,DI,0.0,2.0,"Backend, Frontend, DevOps, Arkkitehtuuri, Projektipäällikkö, Team Lead",90.0,110000.0,Käytän välitysfirmoja,"Suomesta, Ulkomailta",,,,,,,,,,Muu,,,,fi,93bed7920816544f,,,
2024-10-07 16:35:22.642,Palkansaaja,Ei,31-35,mies,11.0,DI,0.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.6,Senior Software Engineer,6000.0,78000.0,lisänä optiot,Ei,,,,fi,0bf6df54271d8d8c,Senior Software Engineer,6500.0,6500.0
2024-10-07 16:45:29.991,Palkansaaja,Ei,26-30,mies,4.0,Tieto- ja viestintätekniikan insinööri,12.7,,,,,,,,Turku,Konsulttitalossa,1.0,0.75,Full stack developer ,4000.0,50000.0,,Kyllä,,,,fi,278cd2c82f4114f9,*Full-stack Developer,4166.666666666667,4166.666666666667
2024-10-07 16:49:41.232,Palkansaaja,Ei,41-45,mies,20.0,Kandidaatti,0.0,,,,,,,,Etätyöfirma,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,CTO,8000.0,105000.0,,Kyllä,,,,fi,5c3d1165436672ef,CTO,8750.0,8750.0
2024-10-07 16:54:39.706,Palkansaaja,Ei,36-40,mies,15.0,DI,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.3,Full Stack Developer,9700.0,116000.0,,Kyllä,,,,fi,e9ee5542f91800d1,*Full-stack Developer,9666.666666666666,9666.666666666666
2024-10-07 16:55:52.103,Palkansaaja,Ei,26-30,nainen,5.0,Diplomi-insinööri,1.5,,,,,,,,Turku,Konsulttitalossa,1.0,0.5,Software Engineer,3500.0,43000.0,,Ei,,,,fi,27975ea9f8b961f5,Software Engineer,3583.3333333333335,3583.3333333333335
2024-10-07 17:29:06.953,Palkansaaja,Ei,36-40,mies,10.0,,3.5,,,,,,,Mehiläinen,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.4,Senior Frontend Developer,5900.0,70800.0,"Vain palkka, ei lomarahoja",Ei,,,,fi,822079ec81db8bd1,Senior Frontend Developer,5900.0,5900.0
2024-10-07 17:31:29.936,Laskuttaja,Ei,36-40,mies,13.0,Tietotekniikka-DI,10.0,3.0,"SecDevOps, tietoturva",90.0,50000.0,"Itse, Alihankintana teknistä tietoturvaa, kun tutut tarvitsevat apukäsiä.",Suomesta,,,,,,,,,,Muu,,Bug bountyt ei ole laskettuna tuntihintoihin.,,fi,5223e8af58c6112e,,,
2024-10-07 17:58:51.055,Palkansaaja,Ei,36-40,nainen,4.0,Ammattikorkeakoulu,10.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.05,Full stack developer,3900.0,51000.0,,Kyllä,,,,fi,eca76e2b8856d722,*Full-stack Developer,4250.0,4250.0
2024-10-07 18:11:13.116,Palkansaaja,Ei,> 55v,mies,30.0,DI,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.02,Koodaava arkkitehti pilviprojekteissa,8100.0,102000.0,,Kyllä,,,,fi,1c5a52194e9b8437,Koodaava arkkitehti pilviprojekteissa,8500.0,8500.0
2024-10-07 18:16:47.518,Laskuttaja,Ei,31-35,mies,3.0,Amk,10.0,1.0,Fullstack,,60000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,38b32ca51d6015a7,,,
2024-10-07 18:32:21.596,Palkansaaja,Ei,31-35,mies,6.0,AMK,60.0,,,,,,,Sleek,Tampere,Konsulttitalossa,1.0,0.0,Senior software developer / Technical project manager,7500.0,90000.0,"50% laskutuksesta, osa palkasta mahdollista sopia laittaa osakeohjelmaan tia henkilöstörahastoon",Kyllä,,,,fi,9b41d6a2a2cdad67,Senior software developer / Technical project manager,7500.0,7500.0
2024-10-07 18:58:41.129,Palkansaaja,Ei,31-35,mies,9.0,Diplomi-insinööri,3.0,,,,,,,OneByte,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,1.0,Fullstack Developer,4500.0,56250.0,,Muu,Ehkä,,,fi,852b7db8677ba08e,*Full-stack Developer,4687.5,4687.5
2024-10-07 19:21:20.011,Palkansaaja,Ei,21-25,mies,2.0,Ammattikoulu,20.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.15,Fullstack developer,3500.0,40000.0,,Ei,,,,fi,427ffd4f03c8bd83,*Full-stack Developer,3333.3333333333335,3333.3333333333335
2024-10-07 19:22:19.676,Palkansaaja,Ei,36-40,,15.0,,0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Software developer,5000.0,60000.0,,Ei,,,,fi,8b17c453a7ecab2e,Software developer,5000.0,5000.0
2024-10-07 19:26:25.990,Laskuttaja,Ei,36-40,mies,16.0,"AMK, YAMK",0.0,2.5,"Seniorikehittäjä fullstack, .NET, Azure",126.0,180000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,9ac2ea51c4776822,,,
2024-10-07 19:38:18.002,Palkansaaja,Ei,26-30,mies,3.0,Filosofian maisteri (kieliteknologia),10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.3,Full stack developer,4300.0,52000.0,Optioita ja osakkeita. Molemmat vestautuvat n. 5 vuoden aikana.,Ei,,,,fi,a02be6855b2b7aa6,*Full-stack Developer,4333.333333333333,4333.333333333333
2024-10-07 19:48:22.024,Palkansaaja,Ei,31-35,mies,10.0,AMK,1.3,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Senior Software Developer,6080.0,78000.0,Kiinteä kuukausipalkka + vuosittainen tulospalkkio,Kyllä,,Noin 95% etätyö Uudenmaan rajojen ulkopuolelta käsin Helsingissä toimivalle yritykselle.,,fi,e4c78216658ca067,*Senior Developer,6500.0,6500.0
2024-10-07 19:58:19.308,Palkansaaja,Ei,36-40,,15.0,Maisteri,3.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.95,"Software developer, consultant",5352.0,,,Kyllä,,,,fi,06161fea1b013983,"Software developer, consultant",,
2024-10-07 20:14:33.311,Palkansaaja,Ei,31-35,,10.0,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Team Lead,6800.0,170000.0,,Muu,,,,fi,863aa7ef1abc5c36,Team Lead,14166.666666666666,14166.666666666666
2024-10-07 20:26:10.671,Palkansaaja,Ei,36-40,mies,12.0,FM,25.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.9,Senior backend developer,5300.0,68000.0,Palkka + vuosibonus,Kyllä,,,,fi,1ea166e5f6566fc2,Senior backend developer,5666.666666666667,5666.666666666667
